name,profile_url,emails,org_number,revenue,legal_name,registration_date,company_type,employees,ceo,address,postal_address,city,share_capital,sni_codes,business_purpose,phone,website
Hammars Säteri Aktiebolag,https://www.allabolag.se/foretag/hammars-s%C3%A4teri-aktiebolag/odensbacken/-/5563516912,"['dalmehanna@dalme.se', 'dalmebengt@dalme.se', '5802050filip@dalme.se']",556351-6912,7827,Hammars Säteri Aktiebolag,1989-02-23,Aktiebolag,1,nan,"Hammars Säteri 409, 715 94 Odensbacken","Hammars Säteri 409, 715 94 Odensbacken",Odensbacken,100,['01500 Blandat jordbruk'],Bolaget skall bedriva handel med värdepapper och lantbrukverksamhet samt därmed förenlig verksamhet.,019-23 00 35,https://www.hammarsateri.se/
S.J's Skog & Schakt AB,https://www.allabolag.se/foretag/s.js-skog-schakt-ab/fjugesta/-/5569370025,['redaktionen@transportarbetaren.se'],556937-0025,7821,S.J's Skog & Schakt AB,2013-07-09,Aktiebolag,4,nan,"Tångeråsa-Torp, 716 91 Fjugesta","Tångeråsa-Torp, 716 91 Fjugesta",Fjugesta,50,['43120 Mark- och grundarbeten'],"Föremålet för bolagets verksamhet är mark, entreprenadarbeten med grävmaskin och uthyrning av arbetskraft samt handel av värde- papper och därmed förenlig verksamhet.",nan,https://www.transportarbetaren.se/tag/s-js-skog-och-schakt/
BC HOTELS TRAVEL SWEDEN AB,https://www.allabolag.se/foretag/bc-hotels-travel-sweden-ab/karlskoga/-/5568141401,['hotellbokning@bchotels.se'],556814-1401,7819,BC HOTELS TRAVEL SWEDEN AB,2010-07-07,Aktiebolag,2,Fredrik Janglu Baeckström,"Sandviksvägen 12 b Bv, 691 52 Karlskoga","c/o BC HOTELS TRAVEL SWEDEN AB Postia 1003, 214 13 Malmö",Malmö,50,"['79110 Resebyråverksamhet', '82300 Arrangemang av kongresser och mässor', '78200 Personaluthyrning', '93290 Övrig fritids- och nöjesverksamhet', '47712 Specialiserad butikshandel med herrkläder']","Bolaget ska driva verksamhet inom resebyråbranschen, bedriva bokningstjänster för hotell, flyg, hyrbil, tåg och annan likvärdig kommunikation samt därmed förenlig verksamhet",010-440 01 00,https://bchotels.se/
Arthurssons Bil Aktiebolag,https://www.allabolag.se/foretag/arthurssons-bil-aktiebolag/kumla/-/5561121780,[],556112-1780,7817,Arthurssons Bil Aktiebolag,1967-10-02,Aktiebolag,3,nan,"Järsjö 145, 692 93 Kumla","Järsjö 145, 692 93 Kumla",Kumla,150,"['45110 Handel med personbilar och lätta motorfordon', '45201 Allmän service och reparation av motorfordon utom motorcyklar']",Bolaget skall idka handel med bilar ävensom idka därmed förenlig verksamhet.,0582-139 00,https://www.arthurssonbil.se/
Hermansson EL & VVS i Karlskoga AB,https://www.allabolag.se/foretag/hermansson-el-vvs-i-karlskoga-ab/karlskoga/-/5590541834,"['elektrikernidalarna@gmail.com', 'andreas.dahlin@bravida.se', 'info@davidsel.se', 'info@rkelteknik.se', 'info@sesoel.se', 'micke@lundenel.se', 'info@elfirmansydost.se', 'max.franken@bravida.se', 'lars@sundbomsel.se', 'fredrik@frenova.se', 'info@uni-el.se', 'info@thelfer-eltjanst.se', 'johan@hsel.se', 'johan@jrelektriska.se']",559054-1834,7816,Hermansson EL & VVS i Karlskoga AB,2016-03-07,Aktiebolag,3,nan,"Galoppvägen 4, 691 94 Karlskoga","Galoppvägen 4, 691 94 Karlskoga",Karlskoga,50,['43221 Värme- och sanitetsarbeten'],"EL och VVS tekniska tjänster så som värmeinstallationer, ventilationslösningar samt arbeten i sanitetsutrymmen både i privata samt offentliga byggnader.",nan,https://www.ebeco.se/hitta-installator?page=7
Hasopor Sweden AB,https://www.allabolag.se/foretag/hasopor-sweden-ab/hammar/-/5592071475,"['niklas.sorling@hasopor.se', 'ola.uhrstrom@hasopor.se', 'jonas.dartman@hasopor.se', 'john.namiotko@hasopor.se', 'daniel.ellison@hasopor.se', 'mike.thoren@hasopor.se', 'order@hasopor.se', 'dave.lindarv@hasopor.se', 'stefan.nordahl@hasopor.se', 'info@hasopor.se', 'johan.nicklasson@hasopor.se']",559207-1475,7813,Hasopor Sweden AB,2019-05-27,Aktiebolag,3,Daniel Pierre Ellison,"Strandvägen 2, 696 74 Hammar","Strandvägen 2, 696 74 Hammar",Hammar,50,['23190 Tillverkning av andra glasvaror inklusive tekniska glasvaror'],"Bolagets verksamhet består i att producera, sälja och marknadsföra skumglas, återvinning av glasmterial, och därmed förenlig verksamhet.",nan,https://hasopor.se/
Front Line Reklam AB,https://www.allabolag.se/foretag/front-line-reklam-ab/%C3%B6rebro/-/5565751509,['info@frontline.se'],556575-1509,7809,Front Line Reklam AB,1999-08-31,Aktiebolag,3,nan,"Radiatorvägen 11, 702 27 Örebro","Radiatorvägen 11, 702 27 Örebro",Örebro,100,['46499 Partihandel med övriga hushållsvaror'],"Bolaget skall bedriva handel med reklam- och presentartiklar, förvalta och äga fast egendom samt därmed förenlig verksamhet.",nan,https://www.frontline.se/
Kolgrillsbaren Örebro AB,https://www.allabolag.se/foretag/kolgrillsbaren-%C3%B6rebro-ab/%C3%B6rebro/-/5567324966,[],556732-4966,7799,Kolgrillsbaren Örebro AB,2007-06-26,Aktiebolag,7,nan,"Klostergatan 17, 703 39 Örebro","Klostergatan 17, 703 39 Örebro",Örebro,100,['56100 Restaurangverksamhet'],Bolaget ska bedriva restaurangverksamhet med inriktning mot grekiska kolgrillsrätter både för servering och avhämtning samt därmed förenlig verksamhet. Vidare skall bolaget bedriva förvaltning av fast och lös egendom och därmed förenlig verksamhet.,019-12 12 33,https://grekiska.se/
Structor Vibrations & Omgivningskontroll AB,https://www.allabolag.se/foretag/structor-vibrations-omgivningskontroll-ab/%C3%B6rebro/-/5593946881,"['kjell.stromberg@structor.se', 'george.touma@structor.se', 'patrick.andersson@structor.se', 'elias.sharro@structor.se']",559394-6881,7798,Structor Vibrations & Omgivningskontroll AB,2022-08-31,Aktiebolag,2,Elias Sharro,"Ribbingsgatan 11, 703 63 Örebro","Ribbingsgatan 11, 703 63 Örebro",Örebro,500,['71200 Teknisk provning och analys'],Bolaget ska bedriva konsulterande verksamhet inom byggnads- och anläggningsbranschen samt jämte därmed förenlig verksamhet.,nan,https://www.structor.se/bolag/structor-vibrations-omgivningskontroll-ab/
Kumla Livs AB,https://www.allabolag.se/foretag/kumla-livs-ab/kumla/-/5594016155,[],559401-6155,7797,Kumla Livs AB,2022-10-18,Aktiebolag,1-4,nan,"Köpmangatan 13, 692 30 Kumla","Köpmangatan 13, 692 30 Kumla",Kumla,25,"['47112 Livsmedelshandel med brett sortiment, ej varuhus eller stormarknad']",Livsmedelshandel med brett sortiment.,nan,https://trainstationbrewery.com/produkt/julmust-sasongsartikel/
Örebro tak och plåt AB,https://www.allabolag.se/foretag/%C3%B6rebro-tak-och-pl%C3%A5t-ab/%C3%B6rebro/-/5590513817,['019-272215orebro@takringen.se'],559051-3817,7792,Örebro tak och plåt AB,2016-02-16,Aktiebolag,6,Lars Henrik Ramberg,"Kulvägen 12, 703 84 Örebro","ÖREBRO TAK OCH PLÅT AB Kulvägen 12, 703 84 Örebro",Örebro,60,['43911 Takarbeten av plåt'],"Bolaget ska bedriva plåtslageri, takarbeten, byggnadsarbeten samt därmed förenlig verksamhet. Uthyrning och förvaltning av egna eller arrenderade industrilokaler.",nan,https://www.orebro.takringen.se/om-oss/
BoBo:s Däck AB,https://www.allabolag.se/foretag/bobo%3As-d%C3%A4ck-ab/stora-mell%C3%B6sa/-/5590756531,"['45bobosdack@hotmail.com', 'bobosdack@hotmail.com', 'info@bobosdack.se']",559075-6531,7784,BoBo:s Däck AB,2016-09-08,Aktiebolag,4,Karl Oskar Mikael Ström Ljungstedt,"Mällsavägen 25, 715 72 Stora Mellösa","Mällsavägen 25, 715 72 Stora Mellösa",Stora Mellösa,50,['45204 Däckservice'],"Bolaget ska bedriva försäljning av däck och fälgar, reparation av fordon samt försäljning av bildelar, ägande och förvaltning av fastigheter och därmed förenlig verksamhet.",nan,https://www.dackpartner.se/orebro/bobos-dack
GolvGruppen I Örebro AB,https://www.allabolag.se/foretag/golvgruppen-i-%C3%B6rebro-ab/%C3%B6rebro/-/5594165549,"['info@gvk.se', 'andreas@ggruppen.se']",559416-5549,7783,GolvGruppen I Örebro AB,2023-01-02,Aktiebolag,5,nan,"Eyragatan 4 a, 702 25 Örebro","ANDREAS GÖTHLIN Eyragatan 4 a, 702 25 Örebro",Örebro,25,['43330 Golv- och väggbeläggningsarbeten'],Föremålet för bolagets verksamhet är att bedriva konsultverksamhet inom bygg och ekonomi samt därmed förenlig verksamhet.,nan,https://www.gvk.se/foretag/orebro/golvgruppen-i-orebro-ab/
Ekonomigolv i Mellansverige AB,https://www.allabolag.se/foretag/ekonomigolv-i-mellansverige-ab/lindesberg/-/5563211084,[],556321-1084,7780,Ekonomigolv i Mellansverige AB,1988-03-18,Aktiebolag,7,nan,"Stadsskogsvägen 5, 711 34 Lindesberg","Stadsskogsvägen 5, 711 34 Lindesberg",Lindesberg,100,['43330 Golv- och väggbeläggningsarbeten'],"Aktiebolaget ska bedriva mattläggning, golvslipning, kakelsättning och klinkerläggning samt därmed förenlig verksamhet.",nan,https://bygg.se/ekonomigolv-i-orebro-aktiebolag/
Bäckaskogs Logistics i Sweden AB,https://www.allabolag.se/foretag/b%C3%A4ckaskogs-logistics-i-sweden-ab/hallsberg/-/5567007157,[],556700-7157,7771,Bäckaskogs Logistics i Sweden AB,2006-03-24,Aktiebolag,5-9,Lars Robert Sahlberg,"Bäckaskog 715, 694 92 Hallsberg","Bäckaskog 715, 694 92 Hallsberg",Hallsberg,100,"['49410 Vägtransport, godstrafik']",Bolaget skall bedriva Logistik tjänster och transporter.,nan,https://biluppgifter.se/brukare/NTU2NzAwNzE1Nw/
Örebro Skylt & Dekor AB,https://www.allabolag.se/foretag/%C3%B6rebro-skylt-dekor-ab/%C3%B6rebro/-/5592578693,[],559257-8693,7761,Örebro Skylt & Dekor AB,2020-06-01,Aktiebolag,2,nan,"Östra Vagngatan 6, 702 27 Örebro","Östra Vagngatan 6, 702 27 Örebro",Örebro,30,['74102 Grafisk designverksamhet'],Försäljning av visuell kommunikation samt applicering och montage av detta.,nan,https://www.orebroskyltdekor.se/
JME Bodega i Kopparberg AB,https://www.allabolag.se/foretag/jme-bodega-i-kopparberg-ab/kopparberg/-/5592010887,"['sofie.isaksson@sveagruppenmedia.se', 'annonsbokning@sveagruppenmedia.se', 'sveaborsen@sveagruppenmedia.se', 'annons@sveagruppenmedia.se', 'prenumeration@sveagruppenmedia.se', 'bertil.pettersson@sveagruppenmedia.se', 'lansposten@sveagruppenmedia.se']",559201-0887,7761,JME Bodega i Kopparberg AB,2019-04-02,Aktiebolag,7,nan,"Wallmovägen 26, 714 32 Kopparberg","Wallmovägen 26, 714 32 Kopparberg",Kopparberg,50,['56100 Restaurangverksamhet'],"Bolaget skall bedriva restaurang och pub, genomföra event, äga och förvalta värdepapper och fastigheter samt därmed förenlig verksamhet.",nan,https://lansposten.se/2023/02/28/ska-nu-servera-operapubliken/
Finnerödjas Virkesfrakt AB,https://www.allabolag.se/foretag/finner%C3%B6djas-virkesfrakt-ab/finner%C3%B6dja/-/5590037809,[],559003-7809,7761,Finnerödjas Virkesfrakt AB,2015-02-12,Aktiebolag,4,Nils Roger Bodin,"Elofsgården 2, 695 94 Finnerödja","Elofsgården 2, 695 94 Finnerödja",Finnerödja,50,"['49410 Vägtransport, godstrafik']",Bolaget ska driva åkeri och hyra ut personal inom åkerinäringen och därmed förenlig verksamhet.,nan,https://www.biometria.se/media/hsuoaxcd/250414-antal-inlagda-chauffoerer-per-transportfoeretagplusbefraktare-extern.xlsx
Temerze AB,https://www.allabolag.se/foretag/temerze-ab/%C3%B6rebro/-/5590201561,"['tiina@lekhyttekiosken.se', 'tadas.vasiliauskas@boulebar.se']",559020-1561,7755,Temerze AB,2015-07-08,Aktiebolag,6,nan,"Drottninggatan 14, 702 10 Örebro","Restaurang Hellas Drottninggatan 14, 702 10 Örebro",Örebro,50,['56100 Restaurangverksamhet'],Föremålet för bolagets verksamhet är restaurang och därmed förenlig verksamhet.,019-12 54 51,https://www.orebroledigajobb.se/yrke/diskare
Fastighetsbyrån Karlskoga/Degerfors AB,https://www.allabolag.se/foretag/fastighetsbyr%C3%A5n-karlskogadegerfors-ab/karlskoga/-/5562096718,[],556209-6718,7755,Fastighetsbyrån Karlskoga/Degerfors AB,1981-01-01,Aktiebolag,4,Joel Henrik Hämälä,"Kilgatan 6, 691 31 Karlskoga","Kilgatan 6, 691 31 Karlskoga",Karlskoga,100,['68310 Fastighetsförmedling'],"Bolaget skall bedriva förmedling av fastigheter, fastighetsförvaltning och kapitalförvaltning samt därmed förenlig verksamhet.",0586-333 02,https://www.fastighetsbyran.com/sv/sverige/hitta-maklare/karlskoga-degerfors
Golv & Kakel i Askersund AB,https://www.allabolag.se/foretag/golv-kakel-i-askersund-ab/%C3%B6rebro/-/5593638132,"['ludwig@golvkakel.se', 'info@gvk.se']",559363-8132,7753,Golv & Kakel i Askersund AB,2022-02-02,Aktiebolag,4,nan,"Södra Strandgatan 5 a, 702 10 Örebro","LUDWIG DANIELSSON Södra Strandgatan 5 a, 702 10 Örebro",Örebro,25,['43330 Golv- och väggbeläggningsarbeten'],"Bolaget ska bedriva försäljning av golv- vägg och inredningsmaterial, utföra golvläggning och kakelsättning, handel med värdepapper samt annan därmed förenlig verksamhet.",nan,https://www.gvk.se/foretag/orebro/golv--kakel-i-askersund/
Lillemors Värld Örebro AB,https://www.allabolag.se/foretag/lillemors-v%C3%A4rld-%C3%B6rebro-ab/%C3%B6rebro/-/5593485526,[],559348-5526,7735,Lillemors Värld Örebro AB,2021-11-25,Aktiebolag,10,Ernst Christofer Strömberg,"Prologgatan 3, 703 70 Örebro","CHRISTOFER STRÖMBERG Stenbocksvägen 1 c, 611 67 Nyköping",Nyköping,50,['75000 Veterinärverksamhet'],"Aktiebolaget ska bedriva verksamhet inom området primärdjursjukvård, försäljning av förenliga produkter jämte därmed förenlig verksamhet.",nan,https://www.oru.se/personal/lillemor_nyberg
Gullella Pizzeria Aktiebolag,https://www.allabolag.se/foretag/gullella-pizzeria-aktiebolag/odensbacken/-/5590423462,[],559042-3462,7723,Gullella Pizzeria Aktiebolag,2015-12-17,Aktiebolag,5,nan,"Valstavägen 1, 715 31 Odensbacken","Valstavägen 1, 715 31 Odensbacken",Odensbacken,50,['56100 Restaurangverksamhet'],Företaget ska driva grillkök och pizzeria samt därtill hörande verksamhet.,nan,https://restaurangflickan.se/mantorp-pizzeria-mantorp/
Tasty Bros AB,https://www.allabolag.se/foretag/tasty-bros-ab/%C3%B6rebro/-/5594479395,[],559447-9395,7714,Tasty Bros AB,2023-09-12,Aktiebolag,7,nan,"Stortorget 6, 702 11 Örebro","Stortorget 6, 702 11 Örebro",Örebro,25,['56100 Restaurangverksamhet'],Föremålet för bolagets verksamhet är att bedriva servering och försäljning av färdigmat samt därmed förenlig verksamhet.,nan,https://www.burgerdudes.se/sweden/orebro/tasty-bros/
Linde SB Invest AB,https://www.allabolag.se/foretag/linde-sb-invest-ab/lindesberg/-/5569236622,[],556923-6622,7707,Linde SB Invest AB,2013-02-21,Aktiebolag,0,nan,"Stafettgatan 32, 711 34 Lindesberg","Linde SB Invest AB Stafettgatan 32, 711 34 Lindesberg",Lindesberg,50,"['43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet', '46731 Partihandel med virke och andra byggmaterial']","Föremålet för bolagets verksamhet är snickeri- och byggnads- arbeten, förvaltning av fastigheter, försäljning av byggnadsmaterial, montering och uthyrning av byggnadsställningar, plåtslageri, uthyrning av arbetskraft och därmed förenlig verksamhet.",nan,https://bygg.se/linde-sb-invest-ab/
Infraffina företagspartner AB,https://www.allabolag.se/foretag/infraffina-f%C3%B6retagspartner-ab/glanshammar/-/5592564768,[],559256-4768,7705,Infraffina företagspartner AB,2020-05-19,Aktiebolag,9,Jack Mattias Barlow,"Rinkaby Solberga 222, 705 96 Glanshammar","Rinkaby Solberga 222, 705 96 Glanshammar",Glanshammar,25,['43120 Mark- och grundarbeten'],"Partihandel med alkoholhaltiga drycker. Utbildningsverksamhet inom chef- och ledarskap. Rekrytering och uthyrning av personal. Konsultverksamhet inom mark- och teknikområdet, fiber- och teletekniskt arbete, byggnation och konstruktion. Entreprenad inom mark och anläggning samt fiber- teleteknik. Utbildnings- och studieresor. Bedriva verksamhet inom motorsport.",nan,https://bygg.se/-trashed-21/
Lamplagret i Marieberg Aktiebolag,https://www.allabolag.se/foretag/lamplagret-i-marieberg-aktiebolag/%C3%B6rebro/-/5565015863,[],556501-5863,7704,Lamplagret i Marieberg Aktiebolag,1995-01-19,Aktiebolag,3,Pär Anders Gustav Nordström,nan,"Bolagsvägen 7, 702 36 Örebro",Örebro,100,['47594 Specialiserad butikshandel med belysningsartiklar'],"Bolaget skall bedriva elinstallationer, försäljning av elmaterial, äga och förvalta värdepapper samt idka därmed förenlig verksamhet.",019-22 38 38,https://lamplagret.se/
Enar Rosander Fastigheter AB,https://www.allabolag.se/foretag/enar-rosander-fastigheter-ab/%C3%B6rebro/-/5567016018,"['erik@obksverige.se', 'info@obksverige.se', 'henric@obksverige.se']",556701-6018,7690,Enar Rosander Fastigheter AB,2006-04-06,Aktiebolag,1,nan,"Myrmalmsgatan 2, 703 83 Örebro","Rikard Rosander Myrmalmsgatan 2, 703 83 Örebro",Örebro,100,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],Bolaget ska bedriva fastighetsförvaltning samt därmed förenlig verksamhet.,nan,https://obksverige.se/projekt/hulinge-bransledepa/
MW Byggteknik Örebro AB,https://www.allabolag.se/foretag/mw-byggteknik-%C3%B6rebro-ab/%C3%B6rebro/-/5593607053,['info@mwbygg.se'],559360-7053,7689,MW Byggteknik Örebro AB,2022-01-17,Aktiebolag,1,nan,"Hjulberga 304, 705 92 Örebro","Magnus Wirgart Hjulberga 304, 705 92 Örebro",Örebro,25,"['43320 Byggnadssnickeriarbeten', '71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik']","Bolaget skall bedriva bygg, projektledning och snickeri verksamhet.",nan,https://mwbygg.se/
Fam Strandberg i Örebro Aktiebolag,https://www.allabolag.se/foretag/fam-strandberg-i-%C3%B6rebro-aktiebolag/%C3%B6rebro/-/5561991000,[],556199-1000,7686,Fam Strandberg i Örebro Aktiebolag,1979-01-01,Aktiebolag,3,nan,"Drottninggatan 19, 702 10 Örebro","Drottninggatan 19 1tr, 702 10 Örebro",Örebro,400,"['47711 Specialiserad butikshandel med herr-, dam- och barnkläder, blandat']",Bolaget skall bedriva handel inom konfektion och därmed förenlig verksamhet.,019-12 26 11,https://orebro.cylex.se/company/familjen+strandberg+i+%C3%B6rebro+ab-11236301.html
CÖ Redovisning AB,https://www.allabolag.se/foretag/c%C3%B6-redovisning-ab/%C3%B6rebro/-/5563432342,['info@coredovisning.se'],556343-2342,7668,CÖ Redovisning AB,1988-12-08,Aktiebolag,6,Ingrid Catrine Östlund,"Kungsgatan 32 a, 702 11 Örebro","Borgmästargatan 1, 702 25 Örebro",Örebro,100,['69201 Redovisning och bokföring'],"Bolaget skall bedriva redovisningsverksamhet samt utbildningar, organisering av kontor och arkiv och därmed förenlig verksamhet.",019-18 81 60,https://coredovisning.se/
Nora Glassfabrik AB,https://www.allabolag.se/foretag/nora-glassfabrik-ab/nora/-/5567546410,[],556754-6410,7665,Nora Glassfabrik AB,2008-04-01,Aktiebolag,20-49,Anders Erik Nils Kadesjö,"Lindesby 503, 713 94 Nora","Lindesby 503, 713 94 Nora",Nora,500,['10520 Glasstillverkning'],Bolaget ska bedriva tillverkning och försäljning av glass och andra livsmedel samt därmed förenlig verksamhet. Konsultverk- samhet inom ekonomi och organisation.,073-844 07 00,https://noraglass.se/
Consoil Rörinspektion AB,https://www.allabolag.se/foretag/consoil-r%C3%B6rinspektion-ab/hallsberg/-/5593561037,['consoil@consoil.se'],559356-1037,7662,Consoil Rörinspektion AB,2021-12-22,Aktiebolag,3,nan,"Bergsmansvägen 3, 694 35 Hallsberg","Bergsmansvägen 3, 694 35 Hallsberg",Hallsberg,50,"['71124 Teknisk konsultverksamhet inom energi-, miljö- och VVS-teknik']","Bolaget skall bedriva verksamhet med rörinspektion av mark och fastighetsförlagda ledningar, inspektion, samt arbeten inom övrig fastighetsdrift. Konsultverksamhet inom VA-branschen och övriga byggrelaterade projekt, samt därmed förenlig verksamhet.",nan,https://consoil.se/
Alltechnikservice i Laxå AB,https://www.allabolag.se/foretag/alltechnikservice-i-lax%C3%A5-ab/lax%C3%A5/-/5566689260,[],556668-9260,7658,Alltechnikservice i Laxå AB,2004-10-21,Aktiebolag,3,Ingemar Per-Erik Ärneteg,"Saltängsvägen 11, 695 31 Laxå","Saltängsvägen 11, 695 31 Laxå",Laxå,100,['25620 Metallegoarbeten'],"Bolaget skall utföra service och försäljning av tryckluftsutrustning, tillverkning av svets och monteringsfixturer samt utföra svetsningsarbeten ävensom idka därmed förenlig verksamhet.",nan,https://www.alltech.tv/
Nettobilar Bista AB,https://www.allabolag.se/foretag/nettobilar-bista-ab/%C3%B6rebro/-/5590896907,['orebro@mekonomenbilverkstad.se'],559089-6907,7653,Nettobilar Bista AB,2016-12-08,Aktiebolag,4,nan,"Verkstadsgatan 2, 702 27 Örebro","c/o Nettobilar Group AB Smedstorpsvägen 2, 702 30 Örebro",Örebro,50,['45201 Allmän service och reparation av motorfordon utom motorcyklar'],Bolaget ska bedriva service och reparation av motorfordon samt därmed förenlig verksamhet.,nan,https://www.mekonomen.se/butik-bilverkstad/Orebro/verkstadsgatan-2-at3316-091/
Idé & Hobby i Marieberg AB,https://www.allabolag.se/foretag/id%C3%A9-hobby-i-marieberg-ab/%C3%B6rebro/-/5567190359,[],556719-0359,7644,Idé & Hobby i Marieberg AB,2006-12-29,Aktiebolag,6,nan,"Säljarevägen 1, 702 36 Örebro","Säljarevägen 1 113, 702 36 Örebro",Örebro,100,['47789 Övrig specialiserad butikshandel'],Bolaget ska bedriva försäljning av hobby- och inredningsmaterial och därmed förenlig verksamhet.,nan,https://marieberg-galleria.steenstrom.se/butiker-restauranger/panduro
Tony Careliusséns Skogsfrakt Aktiebolag,https://www.allabolag.se/foretag/tony-careliuss%C3%A9ns-skogsfrakt-aktiebolag/fjugesta/-/5566977756,[],556697-7756,7640,Tony Careliusséns Skogsfrakt Aktiebolag,2006-02-01,Aktiebolag,3,nan,"Binninge Solvalla, 716 91 Fjugesta","Binninge Solvalla, 716 91 Fjugesta",Fjugesta,100,"['49410 Vägtransport, godstrafik']","Bolaget skall driva åkeriverksamhet, främst med transporter av skogsprodukter, samt utöva därmed förenlig verksamhet.",0585-102 67,https://www.biometria.se/media/hsuoaxcd/250414-antal-inlagda-chauffoerer-per-transportfoeretagplusbefraktare-extern.xlsx
Bergström Bygg & Maskin AB,https://www.allabolag.se/foretag/bergstr%C3%B6m-bygg-maskin-ab/p%C3%A5lsboda/-/5593007718,['jan.bergstrom481@gmail.com'],559300-7718,7638,Bergström Bygg & Maskin AB,2021-02-09,Aktiebolag,1,nan,"Billsgårdsvägen 35, 697 92 Pålsboda","c/o Peter Bergström Billsgårdsvägen 35, 697 92 Pålsboda",Pålsboda,25,"['41200 Byggande av bostadshus och andra byggnader', '43120 Mark- och grundarbeten']","Bolaget ska utföra arbete inom markanläggning, lantbrukstjänster, uthyrning av maskiner och utrustning för bygg som ex bygg- ställning, skylift och handmaskiner. Vidare ska bolaget sälja tjänster inom park, grönytevård och byggnadsarbeten. Handel med värdepapper och fastigheter, konsultverksamhet inom företags- organisationer och företagsavslut samt därmed förenlig verksamhet kommer även att ske.",nan,https://www.xn--bergstrmsbygg-omb.se/
Bergströms Mekaniska Frövi AB,https://www.allabolag.se/foretag/bergstr%C3%B6ms-mekaniska-fr%C3%B6vi-ab/fr%C3%B6vi/-/5593841538,['ab@bergstromsmekaniska.se'],559384-1538,7630,Bergströms Mekaniska Frövi AB,2022-06-08,Aktiebolag,5-9,Carl Johan Michael von Elern,"Stenfallsgatan 7, 718 32 Frövi","Stenfallsgatan 7, 718 32 Frövi",Frövi,25,['25620 Metallegoarbeten'],"Föremålet för bolagets verksamhet är att bedriva legotillverkning av små- och medelstora serier av finmekaniska detaljer med inriktning på slipning, svarvning och fräsning till mekanisk industri, samt tillverkning av egna produkter, såsom delningsbord, det kända ""Bergströmfästet"", stålhållare och svarvstopp, samt därmed förenlig verksamhet.",nan,https://www.jebergstrom.se/
Lindesbergs Fastigheter Kristinaskolan AB,https://www.allabolag.se/foretag/lindesbergs-fastigheter-kristinaskolan-ab/lindesberg/-/5593441768,['sweden+46581490450info@lindesbergsfastigheter.se'],559344-1768,7623,Lindesbergs Fastigheter Kristinaskolan AB,2021-11-03,Aktiebolag,12,nan,"Stafettgatan 36, 711 34 Lindesberg","c/o Lindesbergs Fastigheter AB Stafettgatan 36, 711 34 Lindesberg",Lindesberg,25,"['68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']",Föremålet för bolagets verksamhet ska vara att äga och förvalta fastigheter samt bedriva därmed förenlig verksamhet.,nan,https://lindesbergsfastigheter.se/
Avancerad Trädfällning i Nora AB,https://www.allabolag.se/foretag/avancerad-tr%C3%A4df%C3%A4llning-i-nora-ab/%C3%B6rebro/-/5568475098,['info@avtf.se'],556847-5098,7619,Avancerad Trädfällning i Nora AB,2011-03-24,Aktiebolag,8,nan,"Prinsgatan 13 2TR, 703 41 Örebro","Prinsgatan 13 2tr, 703 41 Örebro",Örebro,50,['81300 Skötsel och underhåll av grönytor'],"Bolaget ska bedriva avancerad trädfällning, trädvård, beskärning, riskträdsbedömning, trädklättring, fällning, kapning, huggning samt därmed förenlig verksamhet.",070-210 65 12,https://avancerad-tradfallning.se
Northbaze Group AB,https://www.allabolag.se/foretag/northbaze-group-ab/kumla/-/5566974365,[],556697-4365,7611,Northbaze Group AB,2006-01-25,Publikt aktiebolag,1,Sebastian Alexander Håkan Larsson,"Kumla-Frasses Gata 2 a, 692 33 Kumla","Kumla-Frasses Gata 2 a, 692 33 Kumla",Kumla,36 651,['74101 Industri- och produktdesignverksamhet'],"Föremålet för bolagets verksamhet ska vara att bedriva försäljning, utveckling, marknadsföring och support av ljudprodukter samt att äga och förvalta aktier i dotterbolag, förvalta varumärken, mönsterskydd och patent.",08-122 019 00,https://www.avanza.se/aktier/om-aktien.html/229675/northbaze-group
Karlslunds Herrgård AB,https://www.allabolag.se/foretag/karlslunds-herrg%C3%A5rd-ab/%C3%B6rebro/-/5565028502,[],556502-8502,7610,Karlslunds Herrgård AB,1995-01-02,Aktiebolag,6,nan,"Diedens Allé 11, 703 45 Örebro","Diedens Allé 11, 703 45 Örebro",Örebro,100,"['56100 Restaurangverksamhet', '82300 Arrangemang av kongresser och mässor']",Bolaget skall bedriva restaurant och konferensverksamhet ävensomidka därmed förenlig verksamhet.,nan,https://www.karlslundsherrgard.se/
Stormhattarna i Örebro AB,https://www.allabolag.se/foretag/stormhattarna-i-%C3%B6rebro-ab/%C3%B6rebro/-/5594647710,[],559464-7710,7605,Stormhattarna i Örebro AB,2023-12-20,Aktiebolag,0,nan,"Slottsgatan 19, 703 61 Örebro","Slottsgatan 19, 703 61 Örebro",Örebro,25,"['68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']",Bolaget ska äga och förvalta fastigheter och värdepapper samt därmed förenlig verksamheter.,nan,https://toften.se/KarolinskaSkolan/wp-content/uploads/2024/06/2010.pdf
