name,profile_url,emails,org_number,revenue,legal_name,registration_date,company_type,employees,ceo,address,postal_address,city,share_capital,sni_codes,business_purpose,phone,website
ESA home AB,https://www.allabolag.se/foretag/esa-home-ab/%C3%B6rebro/-/5590667456,[],559066-7456,3878,ESA home AB,2016-06-16,Aktiebolag,1,,Örebro,"Box 1137, 701 11 Örebro",Örebro,50,"['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder', '81100 Fastighetsrelaterade stödtjänster']",Bolaget skall bedriva familjehemsverksamhet samt därmed förenlig verksamhet.,,
M.Lundqvist Transport AB,https://www.allabolag.se/foretag/m.lundqvist-transport-ab/fjugesta/-/5592221070,[],559222-1070,3877,M.Lundqvist Transport AB,2019-10-09,Aktiebolag,1,,"Edsberg Fröstorp 1, 716 91 Fjugesta","Edsberg Fröstorp 1, 716 91 Fjugesta",Fjugesta,50,"['49410 Vägtransport, godstrafik', '43120 Mark- och grundarbeten', '45201 Allmän service och reparation av motorfordon utom motorcyklar']","Bolaget skall verka inom transport, arbete med anläggningsmaskiner och verkstadstjänster såsom reparation och underhåll av lastbilar och därmed förenlig verksamhet.",,
isasplace AB,https://www.allabolag.se/foretag/isasplace-ab/glanshammar/-/5594387176,[],559438-7176,3876,isasplace AB,2023-06-20,Aktiebolag,2,,"Edvallsgatan 2 a, 703 85 Glanshammar","Mejramvägen 60, 702 18 Örebro",Örebro,50,['56100 Restaurangverksamhet'],"Föremålet för bolagets verksamhet är att bedriva restaurang-, café-, och cateringverksamhet, utföra reklam för verksamheten via internet, import och försäljning av livsmedel, förvalta fast egendom, handel med värdepapper, även som idka därmed förenlig verksamhet.",,
ND Fastighetsservice AB,https://www.allabolag.se/foretag/nd-fastighetsservice-ab/%C3%B6rebro/-/5590449715,[],559044-9715,3873,ND Fastighetsservice AB,2015-12-29,Aktiebolag,1-4,,"Nastagatan 22, 702 27 Örebro","Nastagatan 22, 702 27 Örebro",Örebro,50,['81100 Fastighetsrelaterade stödtjänster'],"Bolagets verksamhet är att bedriva fastighetsservice, entreprenad och bygg, samt därmed förenlig verksamhet.",,
NST Nora Schakt och Transport AB,https://www.allabolag.se/foretag/nst-nora-schakt-och-transport-ab/nora/-/5592598378,[],559259-8378,3867,NST Nora Schakt och Transport AB,2020-06-16,Aktiebolag,4,,"Bergsmanshyttan 201, 713 94 Nora","Jesper Andersson Bergsmanshyttan 201, 713 94 Nora",Nora,25,"['49410 Vägtransport, godstrafik', '43120 Mark- och grundarbeten', '02102 Skogsskötsel']","Bolaget skall bedriva gräv och anläggning, trädgårdstjänst, skogstjänst såsom röjning och maskinkörning, bygg, personaluthyrning som chaufför inom transportbranschen och i övriga nämnda branscher, och därmed förenlig verksamhet.",,
Lignarii Bygg AB,https://www.allabolag.se/foretag/lignarii-bygg-ab/fellingsbro/-/5593484883,[],559348-4883,3866,Lignarii Bygg AB,2021-11-25,Aktiebolag,6,,"Prominentvägen 11, 732 72 Fellingsbro","Prominentvägen 11, 732 72 Fellingsbro",Fellingsbro,25,['41200 Byggande av bostadshus och andra byggnader'],"Bolaget ska bedriva byggverksamhet, nybyggnation av privata bostadshus, takarbete samt därmed förenlig verksamhet.",,
Fastighets AB 911,https://www.allabolag.se/foretag/fastighets-ab-911/%C3%B6rebro/-/5569056145,[],556905-6145,3864,Fastighets AB 911,2012-10-03,Aktiebolag,0,,"Elementvägen 8, 702 27 Örebro","c/o W-invest Fastigheter AB Elementvägen 8, 702 27 Örebro",Örebro,100,"['68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']",Bolaget skall äga och förvalta fast egendom och därmed förenlig verksamhet.,019-30 87 02,
Halleby Transport AB,https://www.allabolag.se/foretag/halleby-transport-ab/kumla/-/5569429193,[],556942-9193,3862,Halleby Transport AB,2013-09-19,Aktiebolag,1,,"Hörsta 114, 692 93 Kumla","Hörsta 114, 692 93 Kumla",Kumla,125,"['49410 Vägtransport, godstrafik']",Godstransporter,070-720 87 91,
Castellum Örebro Skrovet 5 AB,https://www.allabolag.se/foretag/castellum-%C3%B6rebro-skrovet-5-ab/%C3%B6rebro/-/5591877922,[],559187-7922,3862,Castellum Örebro Skrovet 5 AB,2018-12-20,Aktiebolag,0,,Örebro,"c/o Castellum Mitt AB Box 1824, 701 18 Örebro",Örebro,50,"['68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']","Bolaget skall ha till föremål för sin verksamhet att - direkt eller indirekt genom hel- eller delägda bolag - förvärva, förvalta, utveckla och försälja fast egendom samt att bedriva annan därmed förenlig verksamhet.",,
Byggbröderna i Närke AB,https://www.allabolag.se/foretag/byggbr%C3%B6derna-i-n%C3%A4rke-ab/kumla/-/5593087603,[],559308-7603,3862,Byggbröderna i Närke AB,2021-03-23,Aktiebolag,7,,"Östra Bangatan 7, 692 36 Kumla","Östra Bangatan 7, 692 36 Kumla",Kumla,25,['41200 Byggande av bostadshus och andra byggnader'],Bolaget skall bedriva byggverksamhet och därmed förenlig verksamhet.,,
Kogi Finance AB,https://www.allabolag.se/foretag/kogi-finance-ab/%C3%B6rebro/-/5567439947,[],556743-9947,3857,Kogi Finance AB,2007-11-22,Aktiebolag,0,,"Nastagatan 17, 702 27 Örebro","Nastagatan 17, 702 27 Örebro",Örebro,100,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],"Bolaget ska direkt eller indirekt genom dotterbolag bedriva försäljning samt leasing av maskiner, inventarier och utrustning, företrädesvis till restaurangbranschen, äga och förvalta fastigheter samt därmed förenlig verksamhet.",,
Danfo Holding Aktiebolag,https://www.allabolag.se/foretag/danfo-holding-aktiebolag/nora/-/5562064559,[],556206-4559,3855,Danfo Holding Aktiebolag,1980-01-01,Aktiebolag,1,Johan Mattias Ekeström,Nora,"Box 103, 713 23 Nora",Nora,1 500,['70100 Verksamheter som utövas av huvudkontor'],"Bolaget skall köpa, sälja och förvalta aktier, obligationer , reverser, andelar, fastigheter, maskiner och inventarier, köpa och sälja patent- och know-how-rättigheter, driva uthyrnings- och leasingverksamhet, import- och exportverksamhet, köpa och sälja administrativa tjänster, ingå borgensåtaganden samt idka därmed förenlig verksamhet, dock ej sådan verksamhet som avses i lag om bankrörelse eller lag om kreditaktiebolag. Tillika äger bolaget rätt att för dotterbolag och närbesläktade företag ingå borgenså= tagande, så och till dessa lämna lån.",0587-140 35,
Laxå Bruk AB,https://www.allabolag.se/foretag/lax%C3%A5-bruk-ab/r%C3%B6fors/-/5566408125,[],556640-8125,3853,Laxå Bruk AB,2003-03-03,Aktiebolag,3,,"Bruksgatan 12, 695 72 Röfors","Bruksgatan 12, 695 72 Röfors",Röfors,100,['23991 Tillverkning av varor av sten- och mineralull'],Aktiebolagets verksamhet ska vara tillverkning av isolerings- produkter och liknande produkter samt legotillverkning med hög automationsgrad och därmed förenlig verksamhet.,,
Gastrobreven AB,https://www.allabolag.se/foretag/gastrobreven-ab/%C3%B6rebro/-/5593585374,[],559358-5374,3849,Gastrobreven AB,2022-01-03,Aktiebolag,6,,"Granvägen 32 a, 702 21 Örebro","c/o Karian Tholin Granvägen 32 a, 702 21 Örebro",Örebro,25,['55101 Hotellverksamhet med restaurangrörelse'],"Bolaget ska driva restaurang, hyra ut personal, tillhandahålla vinprovningar och därmed förenlig verksamhet.",,
ME Entreprenad i Karlskoga AB,https://www.allabolag.se/foretag/me-entreprenad-i-karlskoga-ab/karlskoga/-/5568800766,[],556880-0766,3848,ME Entreprenad i Karlskoga AB,2012-01-09,Aktiebolag,1,,"Skrantabacken 25, 691 42 Karlskoga","Skrantabacken 25, 691 42 Karlskoga",Karlskoga,50,['81300 Skötsel och underhåll av grönytor'],"Bolaget skall bedriva entreprenadverksamhet inom anläggning- och byggnadsbranschen, rörläggning och industriunderhåll samt därmed förenlig verksamhet.",,
Marie Andersson Skor AB,https://www.allabolag.se/foretag/marie-andersson-skor-ab/nora/-/5566480801,[],556648-0801,3847,Marie Andersson Skor AB,2003-09-04,Aktiebolag,2,,"Rådmansgatan 11, 713 31 Nora","Rådmansgatan 11, 713 31 Nora",Nora,100,['47721 Specialiserad butikshandel med skodon'],Bolaget skall bedriva skoförsäljning samt därmed förenlig verksamhet.,0587-102 45,
Amare Omsorg AB,https://www.allabolag.se/foretag/amare-omsorg-ab/%C3%B6rebro/-/5594113457,[],559411-3457,3847,Amare Omsorg AB,2022-12-12,Aktiebolag,7,,"Skäpplandsgatan 1 a, 703 46 Örebro","C/O Mece konsult Box 381, 701 47 Örebro",Örebro,25,['88101 Öppna sociala insatser för äldre personer'],"Föremålet för bolagets verksamhet är att bedriva biståndsbedömd hemtjänst, hemservice eller omvårdnad samt även utföra hushållsnära tjänster och därmed förenlig verksamhet.",,
Bilvårdsproffsen i Örebro AB,https://www.allabolag.se/foretag/bilv%C3%A5rdsproffsen-i-%C3%B6rebro-ab/kumla/-/5568744485,[],556874-4485,3845,Bilvårdsproffsen i Örebro AB,2011-12-05,Aktiebolag,4,,"Kumla-Ekeby Norrgåden 124, 692 93 Kumla","Kumla-Ekeby Norrgåden 124, 692 93 Kumla",Kumla,50,['45201 Allmän service och reparation av motorfordon utom motorcyklar'],Aktiebolaget ska bedriva bilrekonditionering.,070-400 20 72,
Lindesbergs Gym AB,https://www.allabolag.se/foretag/lindesbergs-gym-ab/lindesberg/-/5569716532,[],556971-6532,3839,Lindesbergs Gym AB,2014-05-14,Aktiebolag,2,,"Ånäsvägen 23, 711 35 Lindesberg","Ånäsvägen 25, 711 35 Lindesberg",Lindesberg,50,['93130 Drift av gymanläggningar'],"Aktiebolaget ska bedriva gymverksamhet, äga och förvalta värdepapper och fastigheter och därmed förenlig verksamhet. Även anordnande av företagskonferenser och liknande aktiviteter.",070-332 31 14,
Aktiebolaget Waldesjös Väg & Mark,https://www.allabolag.se/foretag/aktiebolaget-waldesj%C3%B6s-v%C3%A4g-mark/%C3%B6rebro/-/5590910856,[],559091-0856,3839,Aktiebolaget Waldesjös Väg & Mark,2016-12-14,Aktiebolag,2,,"Frösvidal 536, 705 92 Örebro","Frösvidal 536, 705 92 Örebro",Örebro,50,['43120 Mark- och grundarbeten'],"Bolaget ska bedriva planeringsbyggnation och underhåll av vägar med olika entreprenadmaskiner samt anläggningsarbeten såsom dikningar, dräneringar, grusgångar och andra markarbeten samt därmed förenlig verksamhet.",,
Värmlands Flyttexpress i Sverige AB,https://www.allabolag.se/foretag/v%C3%A4rmlands-flyttexpress-i-sverige-ab/karlskoga/-/5593785107,[],559378-5107,3835,Värmlands Flyttexpress i Sverige AB,2022-05-02,Aktiebolag,5,,"Apelvägen 16, 691 47 Karlskoga","Feras Siaf Apelvägen 16, 691 47 Karlskoga",Karlskoga,25,"['49420 Flyttjänster', '81210 Lokalvård']",Bolaget kommer att bedriva flytt och städ verksamhet samt annan därmed förenlig verksamhet.,,
RK Byggmontage AB,https://www.allabolag.se/foretag/rk-byggmontage-ab/hallsberg/-/5593317455,[],559331-7455,3834,RK Byggmontage AB,2021-08-24,Aktiebolag,1,,"Samsalagatan 23, 694 92 Hallsberg","Samsalagatan 23, 694 92 Hallsberg",Hallsberg,25,['41200 Byggande av bostadshus och andra byggnader'],"Företaget skall arbeta inom bygg och anläggning, byggservice och byggmontage och därmed förenlig verksamhet.",,
Patrik Markkanen Byggnadsställningar och Montage AB,https://www.allabolag.se/foretag/patrik-markkanen-byggnadsst%C3%A4llningar-och-montage-ab/nora/-/5593890253,[],559389-0253,3831,Patrik Markkanen Byggnadsställningar och Montage AB,2022-07-11,Aktiebolag,5,,"Klövervägen 2, 713 30 Nora","Klövervägen 2, 713 30 Nora",Nora,25,['43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet'],"Bolaget ska bedriva ställningsbyggnation, montage, målningsarbeten inom byggsektorn och därmed förenlig verksamhet.",,
Restaurang Mona Vera AB,https://www.allabolag.se/foretag/restaurang-mona-vera-ab/%C3%B6rebro/-/5569719320,[],556971-9320,3829,Restaurang Mona Vera AB,2014-05-17,Aktiebolag,4,,"Västhagagatan 3, 703 46 Örebro","Västhagagatan 3, 703 46 Örebro",Örebro,50,['56100 Restaurangverksamhet'],"Föremålet för bolagets verksamhet är restaurang, catering och därmed förenlig verksamhet.",,
AM Sverige AB,https://www.allabolag.se/foretag/am-sverige-ab/%C3%B6rebro/-/5592609399,[],559260-9399,3828,AM Sverige AB,2020-06-26,Aktiebolag,12,,"Säljarevägen 1, 702 36 Örebro","c/o Hafiz Muhammad Umer Säljarevägen 1, 702 36 Örebro",Örebro,25,['56100 Restaurangverksamhet'],Driva restaurang verksamhet.,,
Erki Erki AB,https://www.allabolag.se/foretag/erki-erki-ab/karlskoga/-/5569602278,[],556960-2278,3827,Erki Erki AB,2014-01-30,Aktiebolag,0,Kurt Ingvar Eriksson,"Knektåsvägen 15, 691 53 Karlskoga","Knektåsvägen 15, 691 53 Karlskoga",Karlskoga,50,"['71122 Teknisk konsultverksamhet inom industriteknik', '72200 Samhällsvetenskaplig och humanistisk forskning och utveckling', '86102 Specialiserad sluten somatisk hälso- och sjukvård på sjukhus']",Aktiebolagets verksamhet ska vara: -Teknisk rådgivning och assistans åt kemi tekniska företag. -Forskning och utveckling inom pedagogik och hälsovård. -Assistans åt företag inom skola och hälsovård.,070-378 70 95,
Ålunda Bil AB,https://www.allabolag.se/foretag/%C3%A5lunda-bil-ab/%C3%B6rebro/-/5592719628,[],559271-9628,3826,Ålunda Bil AB,2020-09-17,Aktiebolag,1,,"Myrmalmsgatan 12, 703 83 Örebro","Myrmalmsgatan 12, 703 83 Örebro",Örebro,25,"['45110 Handel med personbilar och lätta motorfordon', '47750 Specialiserad butikshandel med kosmetika och hygienartiklar']",Bolaget skall bedriva handel med bilar samt reparation- och service rörelse av begagnade personbilar. Bolaget skall även bedriva handel med försäljning av kosmetiska produkter.,,
Askerlund bygg AB,https://www.allabolag.se/foretag/askerlund-bygg-ab/nora/-/5591544852,[],559154-4852,3824,Askerlund bygg AB,2018-04-04,Aktiebolag,3,,"Seefrieds Väg 5, 713 30 Nora","Seefrieds Väg 5, 713 30 Nora",Nora,50,['43320 Byggnadssnickeriarbeten'],Bolaget kommer att bedriva byggverksamhet åt privatpersoner och företag.,,
S Löfroth Invest AB,https://www.allabolag.se/foretag/s-l%C3%B6froth-invest-ab/%C3%B6rebro/-/5592723380,[],559272-3380,3822,S Löfroth Invest AB,2020-09-21,Aktiebolag,2,,"Sikvägen 16, 705 10 Örebro","c/o Stefan Löfroth Sikvägen 16, 705 10 Örebro",Örebro,25,"['66190 Andra stödtjänster till finansiella tjänster utom försäkring och pensionsfondsverksamhet', '66220 Verksamhet utförd av försäkringsombud och försäkringsmäklare']","Bolaget har för avsikt att via tillstånd av Finansinspektionen bedriva direkt förmedling avseende samtliga livförsäkringsklasser och därtill olycksfall- sjukförsäkring samt investeringsrådgivning inom fondandelar. Som anknutet ombud till bolag med tillstånd att bedriva investeringsrådgivning utanför försäkring förmedlar bolaget rådgivning av finansiella instrument samt därmed förenlig verksamhet riktade till privatpersoner, företag och stiftelser. Bolaget får även bedriva handel med värdepapper.",,
Gasspisen 1 AB,https://www.allabolag.se/foretag/gasspisen-1-ab/%C3%B6rebro/-/5592461809,[],559246-1809,3822,Gasspisen 1 AB,2020-03-04,Aktiebolag,0,Anna Elisabeth Cedermark,"Orvar Bergmarks Plats 1, 702 23 Örebro","Orvar Bergmarks Plats 1, 702 23 Örebro",Örebro,25,"['68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']",Bolagets verksamhet utgör fastighetsförvaltning och därmed förenlig verksamhet.,,
Meckona Entreprenad & Service AB,https://www.allabolag.se/foretag/meckona-entreprenad-service-ab/%C3%B6rebro/-/5590273891,[],559027-3891,3817,Meckona Entreprenad & Service AB,2015-09-22,Aktiebolag,0,,"Mejerivägen 28, 703 80 Örebro","Mejerivägen 28, 703 80 Örebro",Örebro,50,['43320 Byggnadssnickeriarbeten'],"Byggnation, fastighetsservice, markservice, entreprenad.",,
JOF Entreprenad Aktiebolag,https://www.allabolag.se/foretag/jof-entreprenad-aktiebolag/motala/-/5590267711,[],559026-7711,3816,JOF Entreprenad Aktiebolag,2015-09-17,Aktiebolag,1,,"Stora Forsa 301, 591 99 Motala","Stora Forsa 301, 591 99 Motala",Motala,50,"['49410 Vägtransport, godstrafik', '43120 Mark- och grundarbeten']","Bolaget skall bedriva lantbruk, återvinning av skrot, entreprenad med anläggningsmaskiner, entreprenad med lantbruks och skogsmaskiner och därmed förenlig verksamhet.",,
G M M Maskin & Motor AB,https://www.allabolag.se/foretag/g-m-m-maskin-motor-ab/fr%C3%B6vi/-/5569007593,[],556900-7593,3815,G M M Maskin & Motor AB,2012-08-16,Aktiebolag,2,,"Munkaboda 124, 718 91 Frövi","Munkaboda 124, 718 91 Frövi",Frövi,50,['43120 Mark- och grundarbeten'],"Aktiebolaget ska bedriva gräventreprenader, fordonsreparationer, handel med fordonsdelar, reservdelar och verktyg samt därmed förenlig verksamhet.",,
Solhems handelsträdgård i Fellingsbro AB,https://www.allabolag.se/foretag/solhems-handelstr%C3%A4dg%C3%A5rd-i-fellingsbro-ab/fellingsbro/-/5594021254,[],559402-1254,3813,Solhems handelsträdgård i Fellingsbro AB,2022-10-20,Aktiebolag,3,,"Bergsvägen 63, 732 71 Fellingsbro","Bergsvägen 63, 732 71 Fellingsbro",Fellingsbro,50,"['47761 Specialiserad butikshandel med blommor och andra växter, frön och gödselmedel', '01191 Odling av prydnadsväxter i växthus', '01301 Odling av plantskoleväxter i växthus', '81300 Skötsel och underhåll av grönytor', '01610 Service till växtodling']","Bedriva handelsträdgård med växtodling, försäljning av varor och tjänster inom trädgårdsanläggningsbranschen, bedriva trädgårdsskötsel samt därmed förenlig verksamhet. Bedriva blomsterhandel och därmed förenlig verksamhet. Ävensom bedriva sedvanlig caféverksamhet samt därmed förenlig verksamhet.",,
Fastighet Vesslan 34 i Örebro AB,https://www.allabolag.se/foretag/fastighet-vesslan-34-i-%C3%B6rebro-ab/%C3%B6rebro/-/5568642184,[],556864-2184,3809,Fastighet Vesslan 34 i Örebro AB,2011-09-13,Aktiebolag,0,,Örebro,"Box 344, 701 46 Örebro",Örebro,50,['00009 Huvudnäring okänd'],Bolaget skall bedriva äga och förvalta hälso- och sjukvårds- fastigheter samt idka därmed förenlig verksamhet.,,
Svenska One life gym AB,https://www.allabolag.se/foretag/svenska-one-life-gym-ab/karlskoga/-/5590641592,[],559064-1592,3805,Svenska One life gym AB,2016-05-25,Aktiebolag,2,Bengt Anders Jonas Livros,"Mineralvägen 29, 691 45 Karlskoga","Fältvägen 9, 681 52 Kristinehamn",Kristinehamn,50,['93130 Drift av gymanläggningar'],Bolaget ska bedriva friskvårdsanläggningar samt därmed förenlig verksamhet.,,
ROKA Safety AB,https://www.allabolag.se/foretag/roka-safety-ab/kumla/-/5594181181,[],559418-1181,3804,ROKA Safety AB,2023-01-16,Aktiebolag,1,Mats Walther Urban Alfredsson,"Sickelsta 122, 692 93 Kumla","Sickelsta 122, 692 93 Kumla",Kumla,25,['46699 Partihandel med diverse övriga maskiner och utrustning'],Föremålet för bolagets verksamhet är att bedriva försäljning av produkter och tjänster inom brand- och säkerhetsområdet samt därmed förenlig verksamhet.,,
ElitTak Karlskoga AB,https://www.allabolag.se/foretag/elittak-karlskoga-ab/%C3%B6rebro/-/5592989528,[],559298-9528,3804,ElitTak Karlskoga AB,2021-01-28,Aktiebolag,5,,,"c/o Advokatbolaget Sjutton34 KB Stortorget 8, 702 11 Örebro",Örebro,25,['43912 Takarbeten av andra material än plåt'],Bolaget skall bedriva takarbeten och därmed förenlig verksamhet.,,
WM Glas AB,https://www.allabolag.se/foretag/wm-glas-ab/%C3%B6rebro/-/5591165757,[],559116-5757,3802,WM Glas AB,2017-06-22,Aktiebolag,2,,"Filarevägen 13, 703 75 Örebro","Ekeby-Almby 215, 705 10 Örebro",Örebro,50,"['43342 Glasmästeriarbeten', '33120 Reparation av maskiner', '45202 Plåt-, lack- och glasreparationer på motorfordon utom motorcyklar']","Bolaget ska bedriva glasmästeriarbeten såsom fönsterreparationer, nyglasning, altaninglasning'/balkonginglasning, fönsterbyte, entrépartier, aluminiumpartier, fönsterrenovering, inredningsglas, duschdörrar'/duschväggar, glasräcken, båtrutor, fogning och bilglas. Konsultation inom området samt snickeri-'/smidesarbeten. Förvaltning av fast- och lös egendom samt därmed förenlig verksamhet.",,
Perssons Åkeri i Finnerödja AB,https://www.allabolag.se/foretag/perssons-%C3%A5keri-i-finner%C3%B6dja-ab/finner%C3%B6dja/-/5565980884,[],556598-0884,3802,Perssons Åkeri i Finnerödja AB,2000-10-04,Aktiebolag,2,,"Ljunggatan 7, 695 50 Finnerödja","Ljunggatan 7, 695 50 Finnerödja",Finnerödja,100,"['49410 Vägtransport, godstrafik']",Bolaget skall bedriva åkerirörelse och därmed förenlig verksamhet.,,
Novina nails and service AB,https://www.allabolag.se/foretag/novina-nails-and-service-ab/%C3%B6rebro/-/5569264491,[],556926-4491,3800,Novina nails and service AB,2013-03-20,Aktiebolag,3,,"Säljarevägen 1, 702 36 Örebro","Novina Nails Säljarevägen 1, 702 36 Örebro",Örebro,50,"['96022 Skönhetsvård', '96040 Kroppsvård']","Företaget ska bedriva genom att erbjuda tjänster inom nagelbehandlingar såsom manikyr, pedikyr och konstnaglar, samt försäljning av skönhetsvårdsprodukter.",,
Tobluc AB,https://www.allabolag.se/foretag/tobluc-ab/%C3%B6rebro/-/5594432873,[],559443-2873,3798,Tobluc AB,2023-08-01,Aktiebolag,4,,"Lindtorpsvägen 10, 702 37 Örebro","TOBIAS HALLMAN Karlsdalsallén 33 a, 702 41 Örebro",Örebro,25,"['45204 Däckservice', '78200 Personaluthyrning', '45110 Handel med personbilar och lätta motorfordon', '45201 Allmän service och reparation av motorfordon utom motorcyklar', '49410 Vägtransport, godstrafik']","Bolaget skall utföra service och reparation på bilar. Tvätt och rekond, hjulinställning, hjul och däck tjänster samt därmed förenlig verksamhet.",,
JR Coaching & Consulting AB,https://www.allabolag.se/foretag/jr-coaching-consulting-ab/vintrosa/-/5591760771,[],559176-0771,3797,JR Coaching & Consulting AB,2018-10-18,Aktiebolag,1,Jessica Kristina Raearo,"Skolgatan 15 b, 719 30 Vintrosa","Skolgatan 15 b, 719 30 Vintrosa",Vintrosa,50,"['70220 Konsultverksamhet avseende företags organisation', '85594 Personalutbildning']","Erbjuder tjänster inom kommunikationsutveckling, bemötande, teamutveckling, ledarskap, mål-, prestations- och resultatutveckling, organisation och effektiva arbetssätt. Analys, utbildning, coaching, rådgivning, mentorskap och interrimschefskap.",,
Taxi Green Örebro AB,https://www.allabolag.se/foretag/taxi-green-%C3%B6rebro-ab/%C3%B6rebro/-/5592438336,[],559243-8336,3795,Taxi Green Örebro AB,2020-02-21,Aktiebolag,2,,Örebro,"Taxi Green Örebro AB Box 1312, 701 13 Örebro",Örebro,25,"['49320 Taxitrafik', '77210 Uthyrning och leasing av fritids- och sportutrustning']",Bolaget ska bedriva taxitransporter och därmed förenlig verksamhet.,,
Fröbergs Åkeri AB,https://www.allabolag.se/foretag/fr%C3%B6bergs-%C3%A5keri-ab/%C3%A5torp/-/5594240094,[],559424-0094,3793,Fröbergs Åkeri AB,2023-02-28,Aktiebolag,1,Ulf Helgo Fröberg,"Åtorp 741, 693 94 Åtorp","c/o Ulf Fröberg Åtorp 741, 693 94 Åtorp",Åtorp,25,"['49410 Vägtransport, godstrafik']",Bolaget skall bedriva åkerinäring och entreprenadverksamhet inom skog och därmed förenlig verksamhet samt äga och förvalta fast och lös egendom.,,
DANORA Aktiebolag,https://www.allabolag.se/foretag/danora-aktiebolag/nora/-/5561920942,[],556192-0942,3790,DANORA Aktiebolag,1976-01-01,Aktiebolag,2,,"Kolmätaregatan 28, 713 32 Nora","Box 19, 713 21 Nora",Nora,100,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],"Bolaget ska bedriva stall och tävlingsverksamhet inom ridsport, uthyrning av stallplatser, handel med och uppfödning av hästar samt därmed förenlig verksamhet. Vidare skall bolaget äga och förvalta lös och fast egendom samt därmed förenlig verksamhet.",0587-31 14 10,
Tony Larsson TEXTPRINT i Örebro Aktiebolag,https://www.allabolag.se/foretag/tony-larsson-textprint-i-%C3%B6rebro-aktiebolag/%C3%B6rebro/-/5565496519,[],556549-6519,3788,Tony Larsson TEXTPRINT i Örebro Aktiebolag,1997-12-16,Aktiebolag,7,,"Osmundsgatan 17, 703 83 Örebro","Osmundsgatan 17, 703 83 Örebro",Örebro,100,['18122 Tryckning av böcker och övriga trycksaker'],"Föremålet för bolagets verksamhet är reklam- och och screentryckverksamhet, försäljning av tryckeriutrustning och därmed förenlig verksamhet.",,
Svenska Ekologiska Bageriet AB,https://www.allabolag.se/foretag/svenska-ekologiska-bageriet-ab/kumla/-/5590043245,[],559004-3245,3788,Svenska Ekologiska Bageriet AB,2015-02-17,Aktiebolag,3,,"Västra Drottninggatan 16, 692 33 Kumla","Västra Drottninggatan 16, 692 33 Kumla",Kumla,200,['10710 Tillverkning av mjukt matbröd och färska bakverk'],Bolaget skall bedriva produktion av ekologisk mat och bröd samt handel med ekologiskt producerade livsmedel och därmed förenlig verksamhet.,,
Hellbergstorp Gård AB,https://www.allabolag.se/foretag/hellbergstorp-g%C3%A5rd-ab/vintrosa/-/5592483183,[],559248-3183,3785,Hellbergstorp Gård AB,2020-03-18,Aktiebolag,3,,"Hällbergstorp 223, 719 95 Vintrosa","Hällbergstorp 223, 719 95 Vintrosa",Vintrosa,50,"['96090 Övriga konsumenttjänster', '01500 Blandat jordbruk', '85599 Diverse övrig utbildning']",Expressbud och andra godstransporter.,,
Fastigheten Chauffören 1 AB,https://www.allabolag.se/foretag/fastigheten-chauff%C3%B6ren-1-ab/%C3%B6rebro/-/5567638118,[],556763-8118,3785,Fastigheten Chauffören 1 AB,2008-08-21,Aktiebolag,0,Annicka Mari Eklind,"Orvar Bergmarksplats 1, 702 23 Örebro","C/o AnEk AB Orvar Bergmarksplats 1, 702 23 Örebro",Örebro,100,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],Bolaget ska äga och förvalta fastigheter och värdepapper samt därmed förenlig verksamhet.,,
Parlayan Food AB,https://www.allabolag.se/foretag/parlayan-food-ab/karlskoga/-/5591694012,[],559169-4012,3780,Parlayan Food AB,2018-08-28,Aktiebolag,2,,"Österleden 1, 691 52 Karlskoga","Österleden 1, 691 52 Karlskoga",Karlskoga,50,['56100 Restaurangverksamhet'],Bolaget ska bestå av restaurang samt därmed förenlig verksamhet.,,
Johan Alkmans Schakt AB,https://www.allabolag.se/foretag/johan-alkmans-schakt-ab/%C3%B6rebro/-/5568956212,[],556895-6212,3780,Johan Alkmans Schakt AB,2012-06-11,Aktiebolag,2,,"Södra Bro 205 Väderkvarnsgården, 705 94 Örebro","Södra Bro 205 Väderkvarnsgården, 705 94 Örebro",Örebro,50,"['49410 Vägtransport, godstrafik', '43120 Mark- och grundarbeten']","Bolaget skall bedriva grustransporter, markentreprenad, handel med fastigheter, handel med värdepapper samt annan därmed förenlig verksamhet.",,
NBE Energy AB,https://www.allabolag.se/foretag/nbe-energy-ab/%C3%B6rebro/-/5594230434,[],559423-0434,3775,NBE Energy AB,2023-02-21,Aktiebolag,1,,"Maskingatan 10, 702 86 Örebro","David Batan Primulagatan 2, 703 53 Örebro",Örebro,30,['46521 Partihandel med elektronikkomponenter'],"Handel och installation av solcellsanläggningar och laddboxar. Bolaget ska även bedriva tillverkning och försäljning samt installation av elektroniska mät-, styr- och reglersystem i samt därtill hörande mekanisk utrustning, leverans av IT-konsulttjänster samt därmed förenlig verksamhet.",,
