name,profile_url,emails,org_number,revenue,legal_name,registration_date,company_type,employees,ceo,address,postal_address,city,share_capital,sni_codes,business_purpose,phone,website
Arman Elina AB,https://www.allabolag.se/foretag/arman-elina-ab/%C3%B6rebro/-/5568300569,[],556830-0569,5397,Arman Elina AB,2010-12-07,Aktiebolag,4,,"Rynningegatan 12, 703 65 Örebro","Rynningegatan 12, 703 65 Örebro",Örebro,50,['56100 Restaurangverksamhet'],Aktiebolaget ska bedriva restaurangverksamhet samt därmed förenlig verksamhet.,,
Thomas Blom Gräv & Entreprenad AB,https://www.allabolag.se/foretag/thomas-blom-gr%C3%A4v-entreprenad-ab/degerfors/-/5568433501,[],556843-3501,5394,Thomas Blom Gräv & Entreprenad AB,2011-02-24,Aktiebolag,3,,"Värmlandsgatan 11, 693 35 Degerfors","Värmlandsgatan 11, 693 35 Degerfors",Degerfors,50,['43991 Uthyrning av bygg- och anläggningsmaskiner med förare'],Aktiebolagets verksamhet ska vara att utföra gräv- och markanläggningsarbeten jämte därmed förenlig verksamhet.,,
Spongs Bokhandel AB,https://www.allabolag.se/foretag/spongs-bokhandel-ab/karlskoga/-/5592363534,[],559236-3534,5393,Spongs Bokhandel AB,2020-01-10,Aktiebolag,3,,"Bergsmansgatan 4, 691 31 Karlskoga","Bergsmangatan 4, 691 31 Karlskoga",Karlskoga,50,"['47610 Specialiserad butikshandel med böcker', '47622 Specialiserad butikshandel med kontorsförbrukningsvaror']","Bolaget ska bedriva försäljning av böcker, papper, kontors- material och kontorsutrustning och därmed förenlig verksamhet.",,
K-Lab AB,https://www.allabolag.se/foretag/k-lab-ab/degerfors/-/5591724025,[],559172-4025,5390,K-Lab AB,2018-09-20,Aktiebolag,2,,Degerfors,"c/o Degerfors Laboratorium AB Box 54, 693 21 Degerfors",Degerfors,100,['71200 Teknisk provning och analys'],"Bolaget skall bedriva kemiska analyser, kemistutbildningar, konsultverksamhet inom analytisk kemi, personaluthyrning, äga och förvalta fast och lös egendom samt därmed förenlig verksamhet.",,
Hans Sjöström Trading Aktiebolag,https://www.allabolag.se/foretag/hans-sj%C3%B6str%C3%B6m-trading-aktiebolag/%C3%B6rebro/-/5564263209,[],556426-3209,5389,Hans Sjöström Trading Aktiebolag,1991-05-14,Aktiebolag,1,,"Brickebergsvägen 14, 702 21 Örebro","Brickebergsvägen 14, 702 21 Örebro",Örebro,100,"['46610 Partihandel med jordbruksmaskiner och -utrustning', '46630 Partihandel med gruv-, bygg- och anläggningsmaskiner']","Bolaget skall uthyra, importera och exportera samt idka handel med entreprenadmaskiner inom gräv-, schakt och byggnadsbranschen, fordon, båtar samt reservdelar i anslutning härtill ävensom idka därmed förenlig verksamhet.",019-32 10 15,
Restaurang Pärltuppen AB,https://www.allabolag.se/foretag/restaurang-p%C3%A4rltuppen-ab/karlskoga/-/5566830187,[],556683-0187,5388,Restaurang Pärltuppen AB,2005-07-05,Aktiebolag,3,,"Källmossvägen 1, 691 52 Karlskoga","Källmossvägen 5, 691 52 Karlskoga",Karlskoga,100,['56100 Restaurangverksamhet'],Bolaget skall bedriva restaurang- och cateringverksamhet ävensom idka därmed förenlig verksamhet.,0586-854 69,
J F Wulff Askersund AB,https://www.allabolag.se/foretag/j-f-wulff-askersund-ab/askersund/-/5590074984,[],559007-4984,5388,J F Wulff Askersund AB,2015-03-16,Aktiebolag,4,,"Parkgatan 3, 696 33 Askersund","Lövsångargatan 12, 696 33 Askersund",Askersund,50,"['47789 Övrig specialiserad butikshandel', '45201 Allmän service och reparation av motorfordon utom motorcyklar', '77390 Uthyrning och leasing av övrig utrustning och övriga maskiner och materiella tillgångar']","Aktiebolaget ska bedriva kioskverksamhet, uthyrning av släpvagnar, tvättanläggning för personbilar och därmed förenlig verksamhet.",,
Delumo AB,https://www.allabolag.se/foretag/delumo-ab/%C3%B6rebro/-/5569668758,[],556966-8758,5382,Delumo AB,2014-03-29,Aktiebolag,2,Gustaf Philip Lindqvist-Malmgren,"Nastabergsvägen 7, 702 28 Örebro","Delumo AB Nastabergsvägen 7, 702 28 Örebro",Örebro,50,['73111 Reklambyråverksamhet'],Företaget ska bedriva: - Konsultera företag inom marknadsföring. - Konsultera företag inom sociala medier. - Konsultera företag inom digital marknadsföring. - Reklamfilms produktion. - Utbildning. - Administration av hemsidor och sociala medier. - Webbutveckling. - Digital design. Och därmed jämförlig verksamhet.,070-244 32 89,
Perfect Performance AB,https://www.allabolag.se/foretag/perfect-performance-ab/lindesberg/-/5568929334,[],556892-9334,5370,Perfect Performance AB,2012-05-10,Aktiebolag,1,,"Fotbollsgatan 4 b, 711 34 Lindesberg","JOHNERIK HANSSON Fotbollsgatan 4 b, 711 34 Lindesberg",Lindesberg,50,['45400 Handel med och service av motorcyklar inklusive reservdelar och tillbehör'],"Bolaget skall bedriva försäljning och verkstad av MC, skoter, ATV samt delar och tillbehör, uthyrning av personal. Försäljning av kläder och därmed förenlig verksamhet.",073-034 51 00,
Palina AB,https://www.allabolag.se/foretag/palina-ab/%C3%B6rebro/-/5566907605,[],556690-7605,5370,Palina AB,2005-11-18,Aktiebolag,7,Lina Carolin Elinor Ivarsson,"Mellringevägen 88, 703 53 Örebro","Mellringevägen 88, 703 53 Örebro",Örebro,100,"['96022 Skönhetsvård', '47750 Specialiserad butikshandel med kosmetika och hygienartiklar', '93130 Drift av gymanläggningar', '64993 Förvaltning av och handel med värdepapper för en begränsad och sluten krets av ägare', '68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']","Aktiebolaget ska bedriva produktion, handel och försäljning av hudvårds- och kosmetikaprodukter samt utföra behandlingar inom dessa områden, uthyrning av lokaler, förvärva, försälja och förvalta värdepapper och fast egendom samt ävensom därmed förenlig verksamhet.",,
Riseberga Gård AB,https://www.allabolag.se/foretag/riseberga-g%C3%A5rd-ab/fjugesta/-/5592898141,[],559289-8141,5366,Riseberga Gård AB,2020-12-14,Aktiebolag,2,,"Riseberga Kloster Stallet, 716 91 Fjugesta","c/o Thunman Riseberga Kloster Stallet, 716 91 Fjugesta",Fjugesta,50,"['01500 Blandat jordbruk', '81300 Skötsel och underhåll av grönytor', '02102 Skogsskötsel', '81100 Fastighetsrelaterade stödtjänster']","Bolaget skall bedriva lantbruk med växtodling, lantbruksentreprenad, djurhållning, skogsbruk, uthyrning av bostäder och fastigheter, fastighetsförvaltning, parkskötsel, grönyteentreprenad, metallsmide, handel med värdepapper samt annan därmed förenlig verksamhet.",,
El Agenterna i Örebro Aktiebolag,https://www.allabolag.se/foretag/el-agenterna-i-%C3%B6rebro-aktiebolag/%C3%B6rebro/-/5564853082,[],556485-3082,5365,El Agenterna i Örebro Aktiebolag,1994-03-25,Aktiebolag,2,,"Myrmalmsgatan 8, 703 83 Örebro","Myrmalmsgatan 8, 703 83 Örebro",Örebro,100,['43210 Elinstallationer'],Bolaget skall bedriva elinstallationer samt därmed förenlig verksamhet.,,
Sundquist Metall Aktiebolag,https://www.allabolag.se/foretag/sundquist-metall-aktiebolag/%C3%B6rebro/-/5560720145,[],556072-0145,5364,Sundquist Metall Aktiebolag,1960-05-17,Aktiebolag,5,Trond Svenneby,,"Östra Vagngatan 8, 702 27 Örebro",Örebro,600,"['25620 Metallegoarbeten', '28210 Tillverkning av ugnar och brännare']",Bolaget skall driva mekanisk verkstad ävensom idka därmed förenlig verksamhet.,019-31 14 00,
GOTLUNDA HUSGRUPPEN AB,https://www.allabolag.se/foretag/gotlunda-husgruppen-ab/%C3%B6rebro/-/5594168881,[],559416-8881,5363,GOTLUNDA HUSGRUPPEN AB,2023-01-05,Aktiebolag,0,,Örebro,"Box 1847, 701 18 Örebro",Örebro,25,['16231 Tillverkning av monteringsfärdiga trähus'],"Bolaget har till föremål för sin verksamhet: Hustillverkning med förenlig träproduktion. Byggverksamhet, emballageproduktion, markarbeten, transportverksamhet.Bolaget ska även bedriva återvinning samt handel med metall, skrot och värdepapper samt därmed förenlig verksamhet.Bransch: Bygg - design och inredningsverksamhet. Anläggningsarbeten",,
Affärsconsult Sverige AB,https://www.allabolag.se/foretag/aff%C3%A4rsconsult-sverige-ab/%C3%B6rebro/-/5566138110,[],556613-8110,5359,Affärsconsult Sverige AB,2001-08-27,Aktiebolag,4,,"Trädgårdsgatan 22 a, 702 12 Örebro","Trädgårdsgatan 22 a, 702 12 Örebro",Örebro,100,['62020 Datakonsultverksamhet'],"Föremålet för bolagets verksamhet är försäljning och service av kassasystem, electronvågar, butiksdata och tillbehör och därmed förenlig verksamhet.",,
Hedegården Fastighetsförvaltning AB,https://www.allabolag.se/foretag/hedeg%C3%A5rden-fastighetsf%C3%B6rvaltning-ab/%C3%B6rebro/-/5563147643,[],556314-7643,5358,Hedegården Fastighetsförvaltning AB,1988-01-13,Aktiebolag,4,Jan Henrik Andersson,"Östra Vagngatan 8, 702 27 Örebro","Tullhusgatan 3 f, 652 11 Karlstad",Karlstad,100,"['81100 Fastighetsrelaterade stödtjänster', '81210 Lokalvård', '68320 Fastighetsförvaltning på uppdrag', '69201 Redovisning och bokföring']","Bolaget skall bedriva städning och lokalvård, fastighetsskötsel, konsulting inom nämnda områden samt därmed förenlig verksamhet. Bolaget skall dessutom äga och förvalta fast och lös egendom och därmed förenlig verksamhet.",,
Grythyttevikens Skiffertak AB,https://www.allabolag.se/foretag/grythyttevikens-skiffertak-ab/vintrosa/-/5569887382,[],556988-7382,5357,Grythyttevikens Skiffertak AB,2014-11-03,Aktiebolag,3,,"Nybble 231, 719 91 Vintrosa","Martin Nilsson Nybble 231, 719 91 Vintrosa",Vintrosa,50,['43912 Takarbeten av andra material än plåt'],Bolaget ska bedriva reparationer av tak samt därmed förenlig verksamhet.,,
Malandanera Waterproof Sports AB,https://www.allabolag.se/foretag/malandanera-waterproof-sports-ab/%C3%B6rebro/-/5567879043,[],556787-9043,5352,Malandanera Waterproof Sports AB,2009-08-31,Aktiebolag,3,Anna Malin Söderberg,"Skomaskinsgatan 6, 702 27 Örebro","Skomaskinsgatan 6, 702 27 Örebro",Örebro,100,['47641 Specialiserad butikshandel med sport- och fritidsartiklar utom cyklar och båtar'],Bolaget ska bedriva handel med sport- och fritidsartiklar samt därmed förenlig verksamhet.,,
Bergskraft Bergslagen AB,https://www.allabolag.se/foretag/bergskraft-bergslagen-ab/kumla/-/5567762405,"['mattias.backstrom@bergskraft.se', 'mattias.backstrom@bergskraft.se']",556776-2405,5350,Bergskraft Bergslagen AB,2009-01-19,Aktiebolag,2,Göran Mattias Bäckström,"Fordonsg. 4, 692 71 Kumla","Fordonsgatan 4, 692 71 Kumla",Kumla,100,"['71124 Teknisk konsultverksamhet inom energi-, miljö- och VVS-teknik', '71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik', '72190 Annan naturvetenskaplig och teknisk forskning och utveckling']","Bolaget ska bedriva affärsverksamhet relaterad till ""Bergsbruk"", dvs nyttjande av mineraliska råvaror i olika sammanhang. I verksamheten ingår tjänster och varor inom prospektering, konsultverksamhet, insamling, förädling, utvärdering och presentation av i första hand geologiska, geotekniska och geografiska data, utbildning samt material- och miljöanalys, därtill utvinning, förädling, samt försäljning och förmedling av mineraliska råvaror och restprodukter, inklusive därtill relaterad teknik och miljöteknik, även annan verksamhet som kan stå i samband med eller komplettera nämnda verksamhet.",072-721 57 02,http://www.bergskraft.se
Almby Mekaniska Verkstad Aktiebolag,https://www.allabolag.se/foretag/almby-mekaniska-verkstad-aktiebolag/%C3%B6rebro/-/5562594480,[],556259-4480,5350,Almby Mekaniska Verkstad Aktiebolag,1985-04-18,Aktiebolag,4,,"Maskingatan 9, 702 86 Örebro","Maskingatan 9, 702 86 Örebro",Örebro,100,['25620 Metallegoarbeten'],Bolaget skall bedriva mekanisk verkstad och därmed förenlig verksamhet.,019-32 16 60,
K.E.E. Swedish Care Venture Builder AB,https://www.allabolag.se/foretag/k.e.e.-swedish-care-venture-builder-ab/%C3%B6rebro/-/5592865132,[],559286-5132,5348,K.E.E. Swedish Care Venture Builder AB,2020-12-01,Aktiebolag,2,Sten Oskar Magnus Norberg,Örebro,"Box 1408, 701 14 Örebro",Örebro,31,['70220 Konsultverksamhet avseende företags organisation'],"Bolaget har till föremål för sin verksamhet att bedriva produktion, försäljning och utveckling av vårdrelaterade produkter och tjänster samt att äga och förvalta fast och lös egendom samt annan därmed förenlig verksamhet.",,
Erik Dahlbergs Schakt AB,https://www.allabolag.se/foretag/erik-dahlbergs-schakt-ab/nora/-/5592596497,[],559259-6497,5348,Erik Dahlbergs Schakt AB,2020-06-15,Aktiebolag,3,,"Lilla Mon 304, 713 91 Nora","Lilla Mon 304, 713 91 Nora",Nora,25,['43120 Mark- och grundarbeten'],Bolaget skall bedriva entreprenadverksamhet med grävmaskin och därmed förenlig verksamhet.,,
Greenberry Productions AB,https://www.allabolag.se/foretag/greenberry-productions-ab/%C3%B6rebro/-/5569417446,[],556941-7446,5341,Greenberry Productions AB,2013-09-05,Aktiebolag,3,,"Skolgatan 2, 703 62 Örebro","Oscar Kilenius Skolgatan 2, 703 62 Örebro",Örebro,50,"['59200 Ljudinspelning och fonogramutgivning', '90010 Artistisk verksamhet', '59110 Produktion av film, video och TV-program']",Bolaget ska bedriva produktion av musik och film samt därmed förenlig verksamhet.,,
mPowerment Scandinavia AB,https://www.allabolag.se/foretag/mpowerment-scandinavia-ab/vintrosa/-/5568276306,[],556827-6306,5333,mPowerment Scandinavia AB,2010-11-25,Aktiebolag,2,,"Carl-Jan Granqvist Väg 6, 719 93 Vintrosa","Carl-Jan Granqvist Väg 6, 719 93 Vintrosa",Vintrosa,50,['70220 Konsultverksamhet avseende företags organisation'],"Bolaget ska bedriva konsultation och utbildning inom områdena organisations-, ledarskaps- och personlig utveckling. Äga och förvalta värdepapper, fast och lös egendom samt därmed kompletterande verksamhet.",,
Hallsbergs Slipservice Aktiebolag,https://www.allabolag.se/foretag/hallsbergs-slipservice-aktiebolag/hallsberg/-/5564820933,[],556482-0933,5331,Hallsbergs Slipservice Aktiebolag,1994-02-09,Aktiebolag,3,Emil Lukasz Puchalski,"Lertagsgatan 2, 694 34 Hallsberg","Lertagsgatan 2, 694 34 Hallsberg",Hallsberg,100,"['28950 Tillverkning av maskiner för produktion av massa, papper och papp']","Bolaget skall bedriva slipning och riktning av sågklingor, slipning av träbearbetningsverktyg samt därmed förenlig verksamhet.",,
Degerfors Cutting Aktiebolag,https://www.allabolag.se/foretag/degerfors-cutting-aktiebolag/degerfors/-/5566068358,[],556606-8358,5331,Degerfors Cutting Aktiebolag,2001-02-14,Aktiebolag,1,,"Kranvägen 6, 693 33 Degerfors","Kranvägen 6, 693 33 Degerfors",Degerfors,150,['25620 Metallegoarbeten'],Bolaget skall bedriva abrasiv vattenskärning och därmed förenlig verksamhet.,0586-404 10,
Saak Montage Entreprenad Karlskoga AB,https://www.allabolag.se/foretag/saak-montage-entreprenad-karlskoga-ab/karlskoga/-/5590026984,[],559002-6984,5319,Saak Montage Entreprenad Karlskoga AB,2015-02-03,Aktiebolag,3,,"Hangarvägen 28, 691 35 Karlskoga","Mårbackavägen 15 c, 691 38 Karlskoga",Karlskoga,50,['43120 Mark- och grundarbeten'],"Bolaget skall bedriva entreprenadverksamhet och uthyrning av maskiner inom mark och anläggning, byggverksamhet, transporter, uthyrning av personal samt därmed förenlig verksamhet.",,
Lysekil Hus AB,https://www.allabolag.se/foretag/lysekil-hus-ab/%C3%B6rebro/-/5590395918,[],559039-5918,5315,Lysekil Hus AB,2015-12-08,Aktiebolag,1,,"Gamlavägen 10 a, 702 27 Örebro","OP FASTIGHETER Gamlavägen 10 a, 702 27 Örebro",Örebro,50,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],Bolaget ska äga och förvalta fastigheter och därmed förenlig verksamhet.,,
Laxå Färghall Aktiebolag,https://www.allabolag.se/foretag/lax%C3%A5-f%C3%A4rghall-aktiebolag/lax%C3%A5/-/5561978536,[],556197-8536,5314,Laxå Färghall Aktiebolag,1978-01-01,Aktiebolag,3,,"Röforsvägen 24, 695 30 Laxå","Röforsvägen 24, 695 30 Laxå",Laxå,100,"['47523 Specialiserad butikshandel med färger, fernissor och lacker']",Bolaget skall driva detaljhandel inom färghandelsbranschen ävensom idka därmed förenlig verksamhet.,,
Casa Gara AB,https://www.allabolag.se/foretag/casa-gara-ab/karlskoga/-/5592702434,[],559270-2434,5314,Casa Gara AB,2020-09-07,Aktiebolag,5,Reza Soufizadeh,"Värmlandsvägen 5, 691 32 Karlskoga","Lektorpsvägen 5, 702 37 Örebro",Örebro,50,['56100 Restaurangverksamhet'],Bolaget skall bedriva restaurangverksamhet och därmed förenlig verksamhet.,,
Örnsros Bostäder AB,https://www.allabolag.se/foretag/%C3%B6rnsros-bost%C3%A4der-ab/%C3%B6rebro/-/5566743604,[],556674-3604,5307,Örnsros Bostäder AB,2005-01-12,Aktiebolag,0,,"Rudbecksgatan 28, 702 23 Örebro","Rudbecksgatan 28, 702 23 Örebro",Örebro,100,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],Bolaget ska äga och förvalta fastigheter samt därmed förenlig verksamhet.,019-14 08 60,
Montana i Karlskoga AB,https://www.allabolag.se/foretag/montana-i-karlskoga-ab/karlskoga/-/5592941842,[],559294-1842,5306,Montana i Karlskoga AB,2020-12-29,Aktiebolag,3,,"Värmlandsvägen 32, 691 34 Karlskoga","Värmlandsvägen 32, 691 34 Karlskoga",Karlskoga,25,['56100 Restaurangverksamhet'],Bedriver pizzeria verksamhet i centrala Karlskoga.,,
Parlingsverkstäder AB,https://www.allabolag.se/foretag/parlingsverkst%C3%A4der-ab/stor%C3%A5/-/5591507701,[],559150-7701,5305,Parlingsverkstäder AB,2018-02-28,Aktiebolag,9,Sten Mikael Parling,"Jönshyttan 137, 711 76 Storå","Eriksson Jönshyttan 137, 711 76 Storå",Storå,50,"['33200 Installation av industrimaskiner och -utrustning', '45110 Handel med personbilar och lätta motorfordon']",Att främst vara personalresurs inom indutrireparationer o montage.,,
Löa Entreprenad & Rör Aktiebolag,https://www.allabolag.se/foretag/l%C3%B6a-entreprenad-r%C3%B6r-aktiebolag/kopparberg/-/5567059265,[],556705-9265,5305,Löa Entreprenad & Rör Aktiebolag,2006-06-19,Aktiebolag,2,,"Östra Löa 619, 714 94 Kopparberg","Östra Löa 619, 714 94 Kopparberg",Kopparberg,100,"['43221 Värme- och sanitetsarbeten', '49410 Vägtransport, godstrafik', '78200 Personaluthyrning']","Bolagets skall bedriva entreprenad och fastighetsservice inom områdena VVS installationer och försäljning av biobränslen samt reparationer av fastighetsinventarier. Även lastbilstransporter, snöröjning, skogsentreprenad med traktorer. Uthyrning av personal samt kapitalförvaltning och med dess förenlig verksamhet.",0580-302 53,
Addac AB,https://www.allabolag.se/foretag/addac-ab/%C3%B6rebro/-/5568567902,[],556856-7902,5305,Addac AB,2011-06-21,Aktiebolag,4,,,"Sandra Matsson Murargårdsgatan 14, 702 87 Örebro",Örebro,50,"['71110 Arkitektverksamhet', '71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik', '74103 Inredningsarkitektverksamhet']","Bolaget utför Arkitekttjänster, inredning och Design uppdrag med förenlig verksamhet.",,
Premie Bygg i Mellansverige AB,https://www.allabolag.se/foretag/premie-bygg-i-mellansverige-ab/%C3%B6rebro/-/5593754749,[],559375-4749,5303,Premie Bygg i Mellansverige AB,2022-04-11,Aktiebolag,5,,"Trapphällsvägen 20, 705 91 Örebro","Trapphällsvägen 20, 705 91 Örebro",Örebro,25,['41200 Byggande av bostadshus och andra byggnader'],"Bolaget skall bedriva byggverksamhet, försäljning av byggmaterial, förvaltning av fast och lös egendom, handel med värdepapper och därmed förenlig verksamhet.",,
Bengts Fjärråkeri i Örebro AB,https://www.allabolag.se/foretag/bengts-fj%C3%A4rr%C3%A5keri-i-%C3%B6rebro-ab/%C3%B6rebro/-/5566659099,[],556665-9099,5302,Bengts Fjärråkeri i Örebro AB,2004-09-04,Aktiebolag,3,,"Vagngatan 19, 702 27 Örebro","Vagngatan 19, 702 27 Örebro",Örebro,100,"['49410 Vägtransport, godstrafik']",Föremålet för bolagets verksamhet är att bedriva åkerirörelse samt annan därmed förenlig verksamhet.,,
Hamrick AB,https://www.allabolag.se/foretag/hamrick-ab/hammar/-/5592809908,[],559280-9908,5297,Hamrick AB,2020-11-04,Aktiebolag,2,,"Strandvägen 2, 696 74 Hammar","Strandvägen 2, 696 74 Hammar",Hammar,50,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],Uthyrning och förvaltning av egna eller arrenderade industrilokaler,,
Lundwalls Transport i Nora AB,https://www.allabolag.se/foretag/lundwalls-transport-i-nora-ab/nora/-/5591338818,[],559133-8818,5292,Lundwalls Transport i Nora AB,2017-11-15,Aktiebolag,3,,"Mårdstigen 23, 713 33 Nora","Mårdstigen 23, 713 33 Nora",Nora,50,"['49410 Vägtransport, godstrafik']","Föremålet för bolagets verksamhet är åkeriverksamhet, uthyrning av arbetskraft samt handel med värdepapper och därmed förenlig verksamhet.",,
BY Trading AB,https://www.allabolag.se/foretag/by-trading-ab/vintrosa/-/5563846061,[],556384-6061,5292,BY Trading AB,1990-02-13,Aktiebolag,4,Bernt Mikael Karlsson,"Lanna, 719 93 Vintrosa","Örebro golfklubb Lanna, 719 93 Vintrosa",Vintrosa,100,"['85510 Sport- och fritidsutbildning', '47641 Specialiserad butikshandel med sport- och fritidsartiklar utom cyklar och båtar']","Bolaget skall förhandla och sluta avtal om tävlings- och reklamverksamhet med anknytning till idrott, instruktions- verksamhet och shopverksamhet med inriktning på golf, handel med värdepapper, handel med fast egendom, produktutveckling inom området golf, försäljning av hud- vårdsprodukter, stil- och klädanalyser samt utföra entre- prenadarbeten inom byggsektorn samt bedriva annan därmed förenlig verksamhet.",019-29 10 45,
MOZ Scandinavia AB,https://www.allabolag.se/foretag/moz-scandinavia-ab/%C3%B6rebro/-/5594346578,[],559434-6578,5291,MOZ Scandinavia AB,2023-05-17,Aktiebolag,1,,"Norra Bro 332, 705 94 Örebro","Norra Bro 332, 705 94 Örebro",Örebro,25,['46499 Partihandel med övriga hushållsvaror'],"Bolaget ska bedriva design, försäljning samt tillverkning och import av inrednings- och hushållsprodukter för privat och offentlig miljö samt därmed förenlig verksamhet.",,
Bröderna JEs Montage AB,https://www.allabolag.se/foretag/br%C3%B6derna-jes-montage-ab/karlskoga/-/5592710833,[],559271-0833,5290,Bröderna JEs Montage AB,2020-09-11,Aktiebolag,4,Joakim Göran Engström,"Utterbäck 257, 691 94 Karlskoga","karlskoga Utterbäck 257, 691 94 Karlskoga",Karlskoga,25,"['33120 Reparation av maskiner', '43911 Takarbeten av plåt']",Bemanning inom takbygg och renovering. Bemanning inom mekanik montage och renovering. Aktiehandel. Företagsinvesteringar. Uthyrning av personal till industri och bygg. Konsultering inom tak och mekanisk montage och renovering. Producera egen podcast.,,
Sörbybacken aktivitetscenter AB,https://www.allabolag.se/foretag/s%C3%B6rbybacken-aktivitetscenter-ab/%C3%B6rebro/-/5591278618,[],559127-8618,5283,Sörbybacken aktivitetscenter AB,2017-10-03,Aktiebolag,4,,"Sörbybacken 2, 702 21 Örebro","Sörbybacken 2, 702 21 Örebro",Örebro,50,"['56100 Restaurangverksamhet', '77210 Uthyrning och leasing av fritids- och sportutrustning']","Bolaget ska bedriva drift av uteaktiviteter inklusive café verksamhet, uthyrning av utrustning såsom sportutrustning, arrangemang av evenemang samt äga och förvalta fast och lös egendom och därmed förenlig verksamhet.",,
Merch Revolution AB,https://www.allabolag.se/foretag/merch-revolution-ab/%C3%B6rebro/-/5568987134,[],556898-7134,5279,Merch Revolution AB,2012-07-10,Aktiebolag,1,,"Kungsgatan 48 b, 702 24 Örebro","Kungsgatan 48 b, 702 24 Örebro",Örebro,50,['46420 Partihandel med kläder och skodon'],"Bolaget tillhandahåller tjänster inom vending (automater samt kyl- och frysutrustning), reklam, logistik och teknik och därmed förenlig verksamhet.",010-206 69 66,
MFH Transport AB,https://www.allabolag.se/foretag/mfh-transport-ab/%C3%B6rebro/-/5592924095,[],559292-4095,5274,MFH Transport AB,2020-12-18,Aktiebolag,0,,"Berglundavägen 12 c, 702 36 Örebro","JETPAK Berglundavägen 12 c, 702 36 Örebro",Örebro,25,"['49410 Vägtransport, godstrafik']",Bolaget skall bedriva taxiverksamhet och transportverksamhet.,,
IRMUUN AB,https://www.allabolag.se/foretag/irmuun-ab/%C3%B6rebro/-/5592541733,[],559254-1733,5270,IRMUUN AB,2020-04-29,Aktiebolag,4,,"Kornellvägen 12, 703 84 Örebro","Kornellvägen 12, 703 84 Örebro",Örebro,25,['56100 Restaurangverksamhet'],"Bolaget skall bedriva restaurangverksamhet, fastighetsförvaltning och värdepappersförvaltning samt annan därmed förenlig verksamhet.",,
Peter Ahlstrand Agentur Aktiebolag,https://www.allabolag.se/foretag/peter-ahlstrand-agentur-aktiebolag/%C3%B6rebro/-/5562284645,[],556228-4645,5269,Peter Ahlstrand Agentur Aktiebolag,1983-05-14,Aktiebolag,1,Ulf Peter Ahlstrand,"Ormestagatan 1 a, 702 83 Örebro","Ormestagatan 1 a, 702 83 Örebro",Örebro,500,['46420 Partihandel med kläder och skodon'],"Bolaget skall bedriva grossistförsäljning av konfektion, bedriva handel med värdepapper samt därmed förenlig verksamhet.",,
Hökhöjdens transport AB,https://www.allabolag.se/foretag/h%C3%B6kh%C3%B6jdens-transport-ab/h%C3%A4llefors/-/5593562985,[],559356-2985,5263,Hökhöjdens transport AB,2021-12-22,Aktiebolag,1,,"Bergdahlsvägen 8, 712 32 Hällefors","Bergdahlsvägen 8, 712 32 Hällefors",Hällefors,25,"['49410 Vägtransport, godstrafik']",Försäljning av tjänster inom transport,,
Marieberg Utvecklings AB,https://www.allabolag.se/foretag/marieberg-utvecklings-ab/%C3%B6rebro/-/5564297611,[],556429-7611,5260,Marieberg Utvecklings AB,1991-07-05,Aktiebolag,0,,Örebro,"Hagmarksgatan 56 d, 702 80 Örebro",Örebro,500,"['68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']","Aktiebolaget ska bedriva fastighetsförvaltning, uthyrning av inventarier, förvaltning av lös egendom, jämte därmed förenlig verksamhet.",0155-28 95 80,
Leia & Lucas Restaurang AB,https://www.allabolag.se/foretag/leia-lucas-restaurang-ab/%C3%B6rebro/-/5569598211,[],556959-8211,5260,Leia & Lucas Restaurang AB,2014-01-27,Aktiebolag,6,,"Kungsgatan 4-6, 702 11 Örebro","Kungsgatan 4-6, 702 11 Örebro",Örebro,50,['56100 Restaurangverksamhet'],Bolagets verksamhet skall bestå av restaurang samt därmed förenlig verksamhet.,,
Klara Swar AB,https://www.allabolag.se/foretag/klara-swar-ab/lindesberg/-/5591540587,[],559154-0587,5258,Klara Swar AB,2018-03-28,Aktiebolag,5,,"Bowlinggatan 2, 711 34 Lindesberg","Bowlinggatan 2, 711 34 Lindesberg",Lindesberg,50,['69201 Redovisning och bokföring'],"Bolaget ska bedriva redovisningsbyrå med konsultationer inom företagsekonomi och redovisning, förvaltning av värdepapper samt därmed förenlig verksamhet.",,
Åsbro Rörtjänst AB,https://www.allabolag.se/foretag/%C3%A5sbro-r%C3%B6rtj%C3%A4nst-ab/%C3%A5sbro/-/5593108516,[],559310-8516,5254,Åsbro Rörtjänst AB,2021-04-08,Aktiebolag,1-4,,"Karintorp Ängberget 809, 694 60 Åsbro","Karintorp Ängberget 809, 694 60 Åsbro",Åsbro,25,['43221 Värme- och sanitetsarbeten'],VVS installationer.,,
