name,profile_url,emails,org_number,revenue,legal_name,registration_date,company_type,employees,ceo,address,postal_address,city,share_capital,sni_codes,business_purpose,phone,website
87 Karlskoga SnickarN AB,https://www.allabolag.se/foretag/87-karlskoga-snickarn-ab/karlskoga/-/5593096695,[],559309-6695,2564,87 Karlskoga SnickarN AB,2021-03-29,Aktiebolag,2,"Södra Parvägen 11, 691 94 Karlskoga","Södra Parvägen 11, 691 94 Karlskoga",Karlskoga,25,['43320 Byggnadssnickeriarbeten'],Bolaget skall utföra byggnadsarbeten och därmed förenlig verksamhet.,,,
Trygg Telefoni i Örebro AB,https://www.allabolag.se/foretag/trygg-telefoni-i-%C3%B6rebro-ab/%C3%B6rebro/-/5569909665,[],556990-9665,2562,Trygg Telefoni i Örebro AB,2014-11-18,Aktiebolag,1,"Ulsavilagatan 37, 702 87 Örebro","c/o Mergim Rashica Kiselvägen 9, 703 74 Örebro",Örebro,50,['82200 Callcenterverksamhet'],"Föremålet för företaget är att bedriva telefoniförsäljning av telefonitjänster samt därmed förenlig verksamhet. Samt konsultverksamhet inom ovanstående verksamhet. Bolaget skall även bedriva försäljning och konsulttjänster inom energi, handel med produkter inom energihandel, relaterade derivater och relaterade finansiella produkter samt portföljförvaltning och därmed förenlig verksamhet.",,,
Spinbit Venture AB,https://www.allabolag.se/foretag/spinbit-venture-ab/%C3%B6rebro/-/5591779920,[],559177-9920,2562,Spinbit Venture AB,2018-11-01,Aktiebolag,1,"Björkvalla Backe 810, 705 91 Örebro","Björkvalla Backe 810, 705 91 Örebro",Örebro,50,"['62020 Datakonsultverksamhet', '64993 Förvaltning av och handel med värdepapper för en begränsad och sluten krets av ägare']","Bolaget ska bedriva konsultation inom informationsteknologi, verksamhetsstrategi och programvaruutveckling, äga och förvalta värdepapper samt därmed förenlig verksamhet.",Bo Mattias Bylund,,
Hey presto produktion AB,https://www.allabolag.se/foretag/hey-presto-produktion-ab/%C3%B6rebro/-/5592276405,[],559227-6405,2561,Hey presto produktion AB,2019-11-20,Aktiebolag,3,"Solvallagatan 8 b, 703 58 Örebro","Solvallagatan 8 b, 703 58 Örebro",Örebro,50,"['73111 Reklambyråverksamhet', '82300 Arrangemang av kongresser och mässor']","Aktiebolaget ska erbjuda tjänster inom marknadsföring, kommunikation och evenemang",,,
Fastighetsdesign Sverige AB,https://www.allabolag.se/foretag/fastighetsdesign-sverige-ab/%C3%B6rebro/-/5593145351,[],559314-5351,2561,Fastighetsdesign Sverige AB,2021-04-27,Aktiebolag,2,"Gamla Vägen 7, 702 27 Örebro","Eklundavägen 30, 702 17 Örebro",Örebro,25,"['74102 Grafisk designverksamhet', '74103 Inredningsarkitektverksamhet']",Inredning och design av kommersiella fastigheter.,,,
Bergelin Accounting Services Örebro AB,https://www.allabolag.se/foretag/bergelin-accounting-services-%C3%B6rebro-ab/%C3%B6rebro/-/5591273882,[],559127-3882,2560,Bergelin Accounting Services Örebro AB,2017-10-02,Aktiebolag,4,Örebro,"Box 1408, 701 14 Örebro",Örebro,50,['69201 Redovisning och bokföring'],"Bolaget har till föremål för sin verksamhet att idka konsultverksamhet inom områdena redovisning, finansiering, skatter och ekonomisk rådgivning samt idka därmed förenlig verksamhet. Därjämte kan bolaget köpa, sälja och förvalta aktier, obligationer, reverser, andelar, fastigheter samt köpa och sälja administrativa tjänster. Tillika äger bolaget rätt att för koncernbolag och andra bolag ingå borgensåtaganden, så och till dessa lämna lån eller hos dessa upptaga lån samt idka därmed förenlig verksamhet. Verksamheten avser dock ej sådan verksamhet som avses i lag om bankrörelse eller lag om finansieringsverksamhet.",,,
Närkes fordon AB,https://www.allabolag.se/foretag/n%C3%A4rkes-fordon-ab/p%C3%A5lsboda/-/5594152653,[],559415-2653,2559,Närkes fordon AB,2022-12-27,Aktiebolag,0,"Furuvägen 5, 697 30 Pålsboda","Joha Furuvägen 5, 697 30 Pålsboda",Pålsboda,25,"['45110 Handel med personbilar och lätta motorfordon', '49320 Taxitrafik']",Företaget ska bedriva handel med fordon.,,,
Lindström & Schagerström AB,https://www.allabolag.se/foretag/lindstr%C3%B6m-schagerstr%C3%B6m-ab/%C3%B6rebro/-/5567261945,[],556726-1945,2559,Lindström & Schagerström AB,2007-03-13,Aktiebolag,1,Örebro,"Box 1606, 701 16 Örebro",Örebro,100,['70220 Konsultverksamhet avseende företags organisation'],"Bolaget ska bedriva utbildning, grupputveckling, organisations- och företagsutveckling, ledarutveckling samt därmed förenlig verksamhet.",,070-608 35 35,
Clearness Consulting AB,https://www.allabolag.se/foretag/clearness-consulting-ab/%C3%B6rebro/-/5568986268,[],556898-6268,2559,Clearness Consulting AB,2012-07-09,Aktiebolag,2,"Champinjonvägen 13, 705 10 Örebro","c/o Norlin Champinjonvägen 13, 705 10 Örebro",Örebro,50,['70220 Konsultverksamhet avseende företags organisation'],Bolagets verksamhet är att erbjuda projektledningstjänster inom it och därtill förenlig verksamhet.,,,
Futura Bostäder i Mellansverige AB,https://www.allabolag.se/foretag/futura-bost%C3%A4der-i-mellansverige-ab/%C3%B6rebro/-/5591025894,[],559102-5894,2558,Futura Bostäder i Mellansverige AB,2017-03-01,Aktiebolag,0,"Badhusgatan 3, 702 10 Örebro","c/o Fredrik Björklund Badhusgatan 3, 702 10 Örebro",Örebro,50,"['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder', '77320 Uthyrning och leasing av bygg- och anläggningsmaskiner', '81100 Fastighetsrelaterade stödtjänster']",Föremålet för bolagets verksamhet är uthyrning och förvaltning av fastigheter och därmed förenlig verksamhet.,,,
Ax Skog AB,https://www.allabolag.se/foretag/ax-skog-ab/vretstorp/-/5567892186,[],556789-2186,2557,Ax Skog AB,2009-09-17,Aktiebolag,1,"Tycke, 694 94 Vretstorp","Tycke, 694 94 Vretstorp",Vretstorp,100,['02200 Drivning'],Bolaget ska bedriva skogsavverkning samt därmed förenlig verksamhet.,,,
Aktiebolaget InfraStructure Bergslagen,https://www.allabolag.se/foretag/aktiebolaget-infrastructure-bergslagen/kumla/-/5594712514,[],559471-2514,2557,Aktiebolaget InfraStructure Bergslagen,2024-02-06,Aktiebolag,1,"Vallmogatan 9, 692 71 Kumla","Vallmogatan 9, 692 71 Kumla",Kumla,25,"['42120 Anläggning av järnvägar och tunnelbanor', '71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik', '42220 Anläggningsarbeten för el och telekommunikation', '77320 Uthyrning och leasing av bygg- och anläggningsmaskiner']",Företaget ska bedriva anläggningsarbeten & konsultverksamhet inom Järnväg. Företaget ska bedriva prototyp byggnationer inom Järnväg.,,,
JAG Fastigheter AB,https://www.allabolag.se/foretag/jag-fastigheter-ab/%C3%B6rebro/-/5569376105,[],556937-6105,2553,JAG Fastigheter AB,2013-07-16,Aktiebolag,0,"Gamla Vägen 5 f, 702 27 Örebro","Gamla Vägen 5 f, 702 27 Örebro",Örebro,120,['41200 Byggande av bostadshus och andra byggnader'],"Bolaget skall bedriva byggverksamhet, fastighetsskötsel, markarbeten, handel med fastigheter, handel med värdepapper samt annan därmed förenlig verksamhet.",Sven Jonny Törnqvist,,
Holy Grail Studios AB,https://www.allabolag.se/foretag/holy-grail-studios-ab/%C3%B6rebro/-/5569525438,[],556952-5438,2553,Holy Grail Studios AB,2013-12-05,Aktiebolag,1,Örebro,"Box 1408, 701 14 Örebro",Örebro,50,"['59200 Ljudinspelning och fonogramutgivning', '73111 Reklambyråverksamhet', '90010 Artistisk verksamhet']","Aktiebolaget ska bedriva musik och filmproduktion, artistisk verksamhet, konsult inom PR & reklam, förlagsverksamhet, äga och förvalta värdepapper och lös egedom, samt därmed förenlig verksamhet.",,,
E3Q Data AB,https://www.allabolag.se/foretag/e3q-data-ab/karlskoga/-/5591075444,[],559107-5444,2550,E3Q Data AB,2017-04-03,Aktiebolag,1,"Kryssvägen 6, 691 48 Karlskoga","Kryssvägen 6, 691 48 Karlskoga",Karlskoga,50,['62020 Datakonsultverksamhet'],Företaget ska erbjuda IT-konsulttjänster för mindre företag och privatpersoner. Försäljning av IT produkter i samband med konsulttjänster kommer att ske.,,,
Macate AB,https://www.allabolag.se/foretag/macate-ab/kopparberg/-/5569895419,[],556989-5419,2549,Macate AB,2014-11-06,Aktiebolag,0,Kopparberg,"Box 118, 714 22 Kopparberg",Kopparberg,50,"['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler', '68201 Uthyrning och förvaltning av egna eller arrenderade bostäder']","Bolaget skall bedriva kapitalförvaltning, äga och förvalta fast och lös egendom och därmed förenlig verksamhet.",,,
Storm Revision AB,https://www.allabolag.se/foretag/storm-revision-ab/%C3%B6rebro/-/5594378472,[],559437-8472,2544,Storm Revision AB,2023-06-13,Aktiebolag,1,"Montörgatan 15, 702 80 Örebro","c/o Storm Montörgatan 15, 702 80 Örebro",Örebro,25,['69202 Revision'],Bolaget ska bedriva revisionsverksamhet samt därmed förenlig verksamhet.,,,
Netvian AB,https://www.allabolag.se/foretag/netvian-ab/%C3%B6rebro/-/5593738189,[],559373-8189,2544,Netvian AB,2022-04-01,Aktiebolag,3,,"Lienes Consulting AB Västra Vintergatan 25, 703 44 Örebro",Örebro,25,['61100 Trådbunden telekommunikation'],"Företaget tillhandahåller optisk internetuppkoppling runt om i Sverige. Internetmodeminstallation, kabelgrävning och allt med skapandet av optisk internetinfrastruktur.",,,
NA Fastigheter Förvaltning 6 AB,https://www.allabolag.se/foretag/na-fastigheter-f%C3%B6rvaltning-6-ab/hallsberg/-/5590359732,[],559035-9732,2544,NA Fastigheter Förvaltning 6 AB,2015-11-19,Aktiebolag,0,"Kajsabacksvägen 7, 694 34 Hallsberg","Kajsabacksvägen 7, 694 34 Hallsberg",Hallsberg,50,"['68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']","Bolaget skall äga och förvalta fast egendom, idka annan förmögenhetsförvaltning samt bedriva därmed förenlig verksamhet.",Per Sten Lennart Nilsson,019-26 34 30,
Käglor & Käk Sverige AB,https://www.allabolag.se/foretag/k%C3%A4glor-k%C3%A4k-sverige-ab/lax%C3%A5/-/5592286115,[],559228-6115,2544,Käglor & Käk Sverige AB,2019-11-27,Aktiebolag,2,"Revirvägen 18, 695 32 Laxå","Revirvägen 18, 695 30 Laxå",Laxå,50,"['93119 Drift av sporthallar, idrottsplatser och andra sportanläggningar', '56100 Restaurangverksamhet']","Bolagets verksamhet är drift av bowlinghall, restaurang, evenemang och därmed förenlig verksamhet.",,,
GreeTA Miljö AB,https://www.allabolag.se/foretag/greeta-milj%C3%B6-ab/karlskoga/-/5569029423,[],556902-9423,2544,GreeTA Miljö AB,2012-09-05,Aktiebolag,1,"Östra Lonntorp 531, 691 91 Karlskoga","Östra Lonntorp 531, 691 91 Karlskoga",Karlskoga,50,"['74900 Övrig verksamhet inom juridik, ekonomi, vetenskap och teknik']","Aktiebolagets verksamhet ska vara föreläsningar, uppdragsutbildning, författande av böcker och artiklar, rådgivning, provtagning, analyser, utvärdering, forskning & utveckling, utredning, projektering, markarbeten(entreprenad), odling, försäljning av material, utrustning, instrument och växter inom miljösektorn. Material inom miljösektorn kan vara exempelvis bakteriekulturer, filter, filtermaterial för rening av exempelvis förorenad jord, slam och vatten. Utrustning och instrument inom miljösektorn kan exempelvis användas för att kontrollera rening av'/ eller kvalité hos jord, vatten eller sediment.",,,
Örebro Akvariefisk AB,https://www.allabolag.se/foretag/%C3%B6rebro-akvariefisk-ab/%C3%B6rebro/-/5594391269,[],559439-1269,2542,Örebro Akvariefisk AB,2023-06-26,Aktiebolag,1,"Olofsgatan 23, 702 86 Örebro","Olofsgatan 23, 702 86 Örebro",Örebro,25,['47762 Specialiserad butikshandel med små sällskapsdjur'],Bolaget ska bedriva zoologisk handel samt därmed förenlig verksamhet.,Pierre Åke Mikael Gustafsson,,
Patriks transport & entreprenad AB,https://www.allabolag.se/foretag/patriks-transport-entreprenad-ab/fellingsbro/-/5593864175,[],559386-4175,2540,Patriks transport & entreprenad AB,2022-06-27,Aktiebolag,1,"Ytter Ekeby 214, 732 73 Fellingsbro","PATRIK LARSSON Ytter Ekeby 214, 732 73 Fellingsbro",Fellingsbro,25,"['49410 Vägtransport, godstrafik']",Bolaget skall utföra lastbilstransporter och därtill förenlig verksamhet,,,
Nordvillan AB,https://www.allabolag.se/foretag/nordvillan-ab/%C3%B6rebro/-/5591364525,[],559136-4525,2540,Nordvillan AB,2017-11-30,Aktiebolag,1,"Stortorp 614, 705 95 Örebro","Nordvillan AB Stortorp 614, 705 95 Örebro",Örebro,50,['43320 Byggnadssnickeriarbeten'],Byggnadssnickeri. Nybyggnation och renovering.,Martins Stopelis,,
Ögonkonsult i Sverige AB,https://www.allabolag.se/foretag/%C3%B6gonkonsult-i-sverige-ab/%C3%B6rebro/-/5591448161,[],559144-8161,2538,Ögonkonsult i Sverige AB,2018-01-11,Aktiebolag,2,"Syrénvägen 11, 702 85 Örebro","c/o Daniel Markén Syrénvägen 11, 702 85 Örebro",Örebro,50,"['86222 Specialistläkarverksamhet inom öppenvård, ej på sjukhus']","Kirurgi och ögonmottagning. Föreläsningar, utbildningar, konsultation inom vård och omsorg samt därmed förenlig verksamhet.",,,
KJELL ERIKSSON GRÄV I ODENBACKEN Aktiebolag,https://www.allabolag.se/foretag/kjell-eriksson-gr%C3%A4v-i-odenbacken-aktiebolag/odensbacken/-/5564612256,[],556461-2256,2538,KJELL ERIKSSON GRÄV I ODENBACKEN Aktiebolag,1993-02-04,Aktiebolag,1,"Hummelsta, 715 91 Odensbacken","Hummelsta, 715 91 Odensbacken",Odensbacken,100,['43120 Mark- och grundarbeten'],"Bolaget skall bedriva gräv, schaktning och byggnadsverksamhet samt konsultationer inom samma område samt idka därmed förenlig verksamhet.",,019-45 06 00,
Borgtornet Gruppboende AB,https://www.allabolag.se/foretag/borgtornet-gruppboende-ab/%C3%B6rebro/-/5566110432,[],556611-0432,2537,Borgtornet Gruppboende AB,2001-05-07,Aktiebolag,0,"Hagmarksgatan 56, 702 80 Örebro","c/o Husherren Lokaler AB Hagmarksgatan 56, 702 80 Örebro",Örebro,4 672,"['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder', '71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik']","Aktiebolaget ska bedriva fastighetsförvaltning, uthyrning inventarier, förvaltning av lös egendom, jämte därmed förenlig verksamhet.",,,
LH Kvalitetskontroll AB,https://www.allabolag.se/foretag/lh-kvalitetskontroll-ab/degerfors/-/5569112054,[],556911-2054,2536,LH Kvalitetskontroll AB,2012-11-21,Aktiebolag,2,"Strömtorp 210, 693 34 Degerfors","Strömtorp 210, 693 34 Degerfors",Degerfors,50,['71200 Teknisk provning och analys'],"Bolagets verksamhet skall vara konsultationer inom stål- och svetsindustri med oförstörande provningsmetoder såsom': röntgen- provning, ultraljudsprovning, penetrant provning, magnetpulver- provning samt därmed förenlig verksamhet. Verksamheten skall även innefatta att fungera som underkonsulter för procedur och personcertifiering av företag och svetsare.",,,
Jekab Takservice AB,https://www.allabolag.se/foretag/jekab-takservice-ab/%C3%B6rebro/-/5569456386,[],556945-6386,2535,Jekab Takservice AB,2013-10-16,Aktiebolag,3,"Medevi Gränd 4, 702 28 Örebro","c/o Jekab Sport AB/Jan Ekengren Medevi Gränd 4, 702 28 Örebro",Örebro,50,"['47915 Postorderhandel och detaljhandel på Internet med sport- och fritidsutrustning', '43912 Takarbeten av andra material än plåt']",Bolaget skall huvudsakligen arbeta med: Takläggning samt byggverksamhet. Kommer även att som bisyssla arbeta med: Försäljning av sportartiklar och värdepapper samt ägande av travhästar.,Jan Olof Ekengren,,
ATM i Örebro AB,https://www.allabolag.se/foretag/atm-i-%C3%B6rebro-ab/%C3%B6rebro/-/5567912059,[],556791-2059,2533,ATM i Örebro AB,2009-10-15,Aktiebolag,2,"Filarevägen 3, 703 75 Örebro","Filarevägen 3, 703 75 Örebro",Örebro,100,"['46499 Partihandel med övriga hushållsvaror', '45400 Handel med och service av motorcyklar inklusive reservdelar och tillbehör', '74201 Porträttfotoverksamhet']","Aktiebolagets verksamhet skall vara att bedriva försäljning av motorfordon och tillbehör, försäljning av fritids- och hobby- produkter samt fotografering jämte därmed förenlig verksamhet.",Carl Anders Larsson Harker,,
Yxe Gård Aktiebolag,https://www.allabolag.se/foretag/yxe-g%C3%A5rd-aktiebolag/lindesberg/-/5564717212,[],556471-7212,2532,Yxe Gård Aktiebolag,1993-09-03,Aktiebolag,1,"Yxe 139, 711 91 Lindesberg","Yxe 139, 711 91 Lindesberg",Lindesberg,100,"['49410 Vägtransport, godstrafik']",Bolaget skall bedriva jordbruksverksamhet samt därmed förenlig verksamhet.,,,
LA:S HUDVÅRD AB,https://www.allabolag.se/foretag/la%3As-hudv%C3%A5rd-ab/glanshammar/-/5594102310,[],559410-2310,2531,LA:S HUDVÅRD AB,2022-12-06,Aktiebolag,2,"Ekbacken 636, 705 96 Glanshammar","Ekbacken 636, 705 96 Glanshammar",Glanshammar,25,['47750 Specialiserad butikshandel med kosmetika och hygienartiklar'],"Företaget ska bedriva handel med kosmetika och skönhetsprodukter, samt utföra tjänster inom området.",,,
Extruder AB,https://www.allabolag.se/foretag/extruder-ab/%C3%B6rebro/-/5593787236,[],559378-7236,2531,Extruder AB,2022-05-03,Aktiebolag,1,"Restalundsvägen 16 a, 702 16 Örebro","MAGNUS ANDREASSON Restalundsvägen 16 a, 702 16 Örebro",Örebro,25,"['22210 Tillverkning av plasthalvfabrikat', '71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik']",Företaget ska bedriva konsultverksamhet inom Vatten och Avlopp Företaget ska bedriva teknikutveckling inom Vatten och Avlopp Värdepappershandel,,,
DRAIV Bilcenter AB,https://www.allabolag.se/foretag/draiv-bilcenter-ab/kumla/-/5590134283,[],559013-4283,2527,DRAIV Bilcenter AB,2015-05-11,Aktiebolag,2,"Viagatan 3, 692 35 Kumla","Viagatan 3, 692 35 Kumla",Kumla,50,['45201 Allmän service och reparation av motorfordon utom motorcyklar'],"Bilverkstad, service av alla märken. Alla typer av reparationer. Däckbyten, Däckhotell,Hjulinställning,Glas, Lätta lastbilar, Biltvätt, Släcka 2:or, AC Ackreditering, Diesel felsökning, Hyr och lånebil, Dieselvärmare och elektronik felsökning.Köpa och sälja bilar.",Andrei Sharshun,,
Spa och Bad i Örebro AB,https://www.allabolag.se/foretag/spa-och-bad-i-%C3%B6rebro-ab/%C3%B6rebro/-/5568243678,[],556824-3678,2526,Spa och Bad i Örebro AB,2010-11-08,Aktiebolag,1,"Kabingatan 4 b, 702 39 Örebro","c/o Dufåker Kabingatan 4 b, 702 39 Örebro",Örebro,50,['47522 Specialiserad butikshandel med järn- och VVS-varor'],Bolaget skall jobba med försäljning och installation av swimmingpooler och tillbehör samt jobba med byggnationer av främst altandäck och byte av kök och därmed förenlig verksamhet.,Jonas Allan Dufåker,,
Pinklish AB,https://www.allabolag.se/foretag/pinklish-ab/%C3%B6rebro/-/5592560469,[],559256-0469,2525,Pinklish AB,2020-05-15,Aktiebolag,2,"Vasatorget 6, 703 54 Örebro","Rebecca Andersson Vasatorget 6, 703 54 Örebro",Örebro,25,['56210 Cateringverksamhet vid enskilda evenemang'],Mobilt kök med försäljning av street food och catering samt handel med kryddmixer och andra tillbehör.,Linda Elin Maria Larsholt Grahn,,
